window_id,domain,file_id,independent_object_id,group_id,relative_path,subgroup,signal_var,common_fs_hz,window_start_common_idx,window_end_common_idx_exclusive,window_start_s,window_end_s,native_fs_hz,native_start_idx,native_end_idx_exclusive,class_label,label_status,load_hp,fault_size_in,outer_race_position_clock,fault_bearing_location,analysis_channel,rpm,bearing_model_for_mechanism
WIN-14d7f80984a0b752a720,source,RAWFILE-098,source_domain/cwru_12khz_fe/OR014@3_1.mat,source_domain/cwru_12khz_fe/OR014@3_1.mat,source_domain/cwru_12khz_fe/OR014@3_1.mat,source_12khz_fe,X309_FE_time,12000,108000,120000,9.0,10.0,12000,108000,120000,OR,known_source,1.0,0.014,3.0,FE,FE,1774.0,SKF6203_FE
WIN-6af8a9abcc1d54ea6a8f,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-6d3313e3f3f6965f01ad,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-37d0018cbfa47696f984,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-d92cc1bad4316b7d1a8b,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-0bda89a6cbca00fc09ee,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-d81d869b3bdb93c8b152,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-95032c32fc26b6aa91a4,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-b4c1295d21b4bedbce89,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-f036030be2575b1e9fac,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-36737f655d76b9c438d2,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-b6c96400ed4fb9d9799c,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-f39a39c07848c2fa8cf4,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-c50a0cc2f993812c0db1,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-ab70f1377e750813aee3,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-778cd539f2bc49785463,source,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_12khz_fe,X311_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,OR,known_source,2.0,0.014,3.0,FE,FE,1752.0,SKF6203_FE
WIN-f163cf2d3db17d465291,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-5c43bbbdaa57bc0b8283,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-49b7c7da22a45c2bbf70,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-fa179cb10c4e051257c3,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-29f7163d7050e10356e5,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-2b3b8ca4b94f1a66a6f0,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-7b42bfb24ae6986130ca,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-e2fa3d0026ee95555403,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-ad3af21f425470679c9c,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-75570d12349ecbec0685,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-ae7a7867fc2e531edd24,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-a68a755ce2cd8aba8b22,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-9fdc1c898741ccabff1f,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-080d5625586964f3de4f,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-3f6f9bd370ee0e1cacb2,source,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_12khz_fe,X312_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,OR,known_source,3.0,0.014,3.0,FE,FE,1728.0,SKF6203_FE
WIN-5ad94d4e628802dd6857,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-5eedd0fe9bcf5a217b64,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-547b02a05f39fb8095fd,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-fcdcbf55808d3e381b2c,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-e5b681c0cecbae63719b,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-07f38edef3f6b93344a6,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-aa42f9a7e7486a82c05e,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-01cff3d488db378ca630,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-f0a68ac5d1127cb495ad,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-28518b8bcd0e885f3cab,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-4fa2d139ff8968b73993,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-2a4a1d86a40bc34f048b,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-1dd6ce5799388f713725,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-4da49e5c8cc7085934cf,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-ad7f51c2af33460b8889,source,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_12khz_fe,X313_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,OR,known_source,0.0,0.014,6.0,FE,FE,1797.0,SKF6203_FE
WIN-5c9d2d493f28a606838c,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-e4a835c1be23abfa3f3b,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-76a68346c3fe343dec57,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-856c4e23e82cb229d131,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-3ce6f7a4251c2fe11955,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-e5a588eb3f003ad8dec5,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-ab9d2599ba76962ca7c7,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-10e8dc8f39d4df490350,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-546d4e125ce7c47c6959,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-3098ef6423c054b0089b,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-9001442a19087f321438,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-db2e07613041ce43123d,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-de3ffd0eec3ac944aa6f,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-c310b4ced66b95fa6539,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-f3bdad289752ad98ff1d,source,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_12khz_fe,X316_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,OR,known_source,1.0,0.021,3.0,FE,FE,1773.0,SKF6203_FE
WIN-cd511d89f0ae8602c18f,source,RAWFILE-103,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_12khz_fe,X317_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,OR,known_source,2.0,0.021,3.0,FE,FE,1751.0,SKF6203_FE
WIN-bb0222b9ae77b51d728e,source,RAWFILE-103,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_12khz_fe,X317_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,2.0,0.021,3.0,FE,FE,1751.0,SKF6203_FE
WIN-bd60552c9ac1eb806ebb,source,RAWFILE-103,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_12khz_fe,X317_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,2.0,0.021,3.0,FE,FE,1751.0,SKF6203_FE
WIN-63a924876d6240986625,source,RAWFILE-103,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_12khz_fe,X317_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,2.0,0.021,3.0,FE,FE,1751.0,SKF6203_FE
WIN-8f4d77f6658dd2d49e9d,source,RAWFILE-103,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_12khz_fe,X317_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,2.0,0.021,3.0,FE,FE,1751.0,SKF6203_FE
WIN-7bd755f1fe2fbcfdc305,source,RAWFILE-103,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_12khz_fe,X317_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,2.0,0.021,3.0,FE,FE,1751.0,SKF6203_FE
WIN-cc1df41c2e92e448ef9f,source,RAWFILE-103,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_12khz_fe,X317_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,2.0,0.021,3.0,FE,FE,1751.0,SKF6203_FE
WIN-a828af66f9ef88a58d2f,source,RAWFILE-103,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_12khz_fe,X317_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,2.0,0.021,3.0,FE,FE,1751.0,SKF6203_FE
WIN-7cbecb309ffd4e741c77,source,RAWFILE-103,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_12khz_fe,X317_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,2.0,0.021,3.0,FE,FE,1751.0,SKF6203_FE
WIN-1582ebec5619786b7c43,source,RAWFILE-103,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_12khz_fe,X317_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,OR,known_source,2.0,0.021,3.0,FE,FE,1751.0,SKF6203_FE
