window_id,domain,file_id,independent_object_id,group_id,relative_path,subgroup,signal_var,common_fs_hz,window_start_common_idx,window_end_common_idx_exclusive,window_start_s,window_end_s,native_fs_hz,native_start_idx,native_end_idx_exclusive,class_label,label_status,load_hp,fault_size_in,outer_race_position_clock,fault_bearing_location,analysis_channel,rpm,bearing_model_for_mechanism
WIN-439d6c2bd9156d2ff5b9,target,RAWFILE-176,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_domain/train_bearing_a_to_p/O.mat,target_32khz,O,12000,84000,96000,7.0,8.0,32000,224000,256000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-beef7744ccc7a2860d97,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,0,12000,0.0,1.0,32000,0,32000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-e24c63e2450153033f5c,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,6000,18000,0.5,1.5,32000,16000,48000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-e6ee1c65a75387f1acdf,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,12000,24000,1.0,2.0,32000,32000,64000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-c3937abbef6e1e4cd9ca,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,18000,30000,1.5,2.5,32000,48000,80000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-3cb7182f0688b46a432d,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,24000,36000,2.0,3.0,32000,64000,96000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-db5257edccb3c1387ccd,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,30000,42000,2.5,3.5,32000,80000,112000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-f4975ff2b0aa8f55da5d,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,36000,48000,3.0,4.0,32000,96000,128000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-d9ece94fa330400ceaba,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,42000,54000,3.5,4.5,32000,112000,144000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-440278cd147131101d2e,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,48000,60000,4.0,5.0,32000,128000,160000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-117b46080964e3eb3aa9,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,54000,66000,4.5,5.5,32000,144000,176000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-a25a6c8f4ae98706033a,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,60000,72000,5.0,6.0,32000,160000,192000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-698a868771dbf70bd4ff,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,66000,78000,5.5,6.5,32000,176000,208000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-439aa903f892e0b0d1cf,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,72000,84000,6.0,7.0,32000,192000,224000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-b1659810d742eee7324d,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,78000,90000,6.5,7.5,32000,208000,240000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
WIN-5782eb8682f604601b4d,target,RAWFILE-177,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_domain/train_bearing_a_to_p/P.mat,target_32khz,P,12000,84000,96000,7.0,8.0,32000,224000,256000,UNKNOWN_TRUTH,unknown_truth,,,,UNKNOWN,TARGET_UNKNOWN_SENSOR,,
