window_id,domain,original_file_id,acquisition_id,independent_object_id,window_index_in_file,window_start_sample,window_end_sample_exclusive,window_start_s,window_end_s,window_seconds,stride_seconds,overlap_fraction,fs_hz,signal_var,channel,sensor_position,fault_bearing_location,class_label,truth_status,load_hp,rpm_value,rpm_source,fault_size_in,or_position,n_points_in_file
target::data/raw/target_domain/train_bearing_a_to_p/G.mat::w0007,target,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,7,112000,144000,3.5,4.5,1.0,0.5,0.5,32000,G,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/G.mat::w0008,target,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,8,128000,160000,4.0,5.0,1.0,0.5,0.5,32000,G,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/G.mat::w0009,target,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,9,144000,176000,4.5,5.5,1.0,0.5,0.5,32000,G,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/G.mat::w0010,target,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,10,160000,192000,5.0,6.0,1.0,0.5,0.5,32000,G,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/G.mat::w0011,target,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,11,176000,208000,5.5,6.5,1.0,0.5,0.5,32000,G,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/G.mat::w0012,target,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,12,192000,224000,6.0,7.0,1.0,0.5,0.5,32000,G,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/G.mat::w0013,target,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,13,208000,240000,6.5,7.5,1.0,0.5,0.5,32000,G,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/G.mat::w0014,target,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,data/raw/target_domain/train_bearing_a_to_p/G.mat,14,224000,256000,7.0,8.0,1.0,0.5,0.5,32000,G,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0000,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,0,0,32000,0.0,1.0,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0001,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,1,16000,48000,0.5,1.5,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0002,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,2,32000,64000,1.0,2.0,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0003,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,3,48000,80000,1.5,2.5,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0004,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,4,64000,96000,2.0,3.0,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0005,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,5,80000,112000,2.5,3.5,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0006,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,6,96000,128000,3.0,4.0,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0007,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,7,112000,144000,3.5,4.5,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0008,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,8,128000,160000,4.0,5.0,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0009,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,9,144000,176000,4.5,5.5,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0010,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,10,160000,192000,5.0,6.0,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0011,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,11,176000,208000,5.5,6.5,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0012,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,12,192000,224000,6.0,7.0,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0013,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,13,208000,240000,6.5,7.5,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/H.mat::w0014,target,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,data/raw/target_domain/train_bearing_a_to_p/H.mat,14,224000,256000,7.0,8.0,1.0,0.5,0.5,32000,H,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0000,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,0,0,32000,0.0,1.0,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0001,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,1,16000,48000,0.5,1.5,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0002,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,2,32000,64000,1.0,2.0,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0003,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,3,48000,80000,1.5,2.5,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0004,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,4,64000,96000,2.0,3.0,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0005,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,5,80000,112000,2.5,3.5,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0006,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,6,96000,128000,3.0,4.0,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0007,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,7,112000,144000,3.5,4.5,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0008,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,8,128000,160000,4.0,5.0,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0009,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,9,144000,176000,4.5,5.5,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0010,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,10,160000,192000,5.0,6.0,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0011,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,11,176000,208000,5.5,6.5,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0012,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,12,192000,224000,6.0,7.0,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0013,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,13,208000,240000,6.5,7.5,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/I.mat::w0014,target,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,data/raw/target_domain/train_bearing_a_to_p/I.mat,14,224000,256000,7.0,8.0,1.0,0.5,0.5,32000,I,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0000,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,0,0,32000,0.0,1.0,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0001,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,1,16000,48000,0.5,1.5,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0002,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,2,32000,64000,1.0,2.0,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0003,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,3,48000,80000,1.5,2.5,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0004,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,4,64000,96000,2.0,3.0,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0005,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,5,80000,112000,2.5,3.5,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0006,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,6,96000,128000,3.0,4.0,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0007,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,7,112000,144000,3.5,4.5,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0008,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,8,128000,160000,4.0,5.0,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0009,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,9,144000,176000,4.5,5.5,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0010,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,10,160000,192000,5.0,6.0,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0011,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,11,176000,208000,5.5,6.5,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0012,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,12,192000,224000,6.0,7.0,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0013,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,13,208000,240000,6.5,7.5,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/J.mat::w0014,target,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,data/raw/target_domain/train_bearing_a_to_p/J.mat,14,224000,256000,7.0,8.0,1.0,0.5,0.5,32000,J,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/K.mat::w0000,target,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,0,0,32000,0.0,1.0,1.0,0.5,0.5,32000,K,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/K.mat::w0001,target,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,1,16000,48000,0.5,1.5,1.0,0.5,0.5,32000,K,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/K.mat::w0002,target,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,2,32000,64000,1.0,2.0,1.0,0.5,0.5,32000,K,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/K.mat::w0003,target,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,3,48000,80000,1.5,2.5,1.0,0.5,0.5,32000,K,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/K.mat::w0004,target,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,4,64000,96000,2.0,3.0,1.0,0.5,0.5,32000,K,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/K.mat::w0005,target,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,5,80000,112000,2.5,3.5,1.0,0.5,0.5,32000,K,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/K.mat::w0006,target,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,6,96000,128000,3.0,4.0,1.0,0.5,0.5,32000,K,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/K.mat::w0007,target,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,7,112000,144000,3.5,4.5,1.0,0.5,0.5,32000,K,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/K.mat::w0008,target,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,8,128000,160000,4.0,5.0,1.0,0.5,0.5,32000,K,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/K.mat::w0009,target,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,9,144000,176000,4.5,5.5,1.0,0.5,0.5,32000,K,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/K.mat::w0010,target,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,10,160000,192000,5.0,6.0,1.0,0.5,0.5,32000,K,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/K.mat::w0011,target,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,11,176000,208000,5.5,6.5,1.0,0.5,0.5,32000,K,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
target::data/raw/target_domain/train_bearing_a_to_p/K.mat::w0012,target,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,data/raw/target_domain/train_bearing_a_to_p/K.mat,12,192000,224000,6.0,7.0,1.0,0.5,0.5,32000,K,anonymous_single_channel,unknown,unknown,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,,,256000
