domain,subgroup,file_id,independent_object_id,relative_path,file_name,size_bytes,file_sha256,mat_read_status,mat_variables_json,variable_count,sensor_channels,de_present,fe_present,ba_present,de_shape,fe_shape,ba_shape,primary_signal_var,primary_signal_shape,primary_signal_points,primary_signal_sha256,sampling_rate_hz,sampling_rate_basis,duration_seconds,duration_basis,rpm,rpm_source,class_label,label_source,fault_bearing_location,fault_bearing_location_source,fault_size_in,load_hp,outer_race_position_clock,target_truth_status,finite_count,nonfinite_count,is_constant,signal_min,signal_max,signal_mean,signal_std,missing_flags,quality_flags
source,source_12khz_fe,RAWFILE-074,source_domain/cwru_12khz_fe/IR007_1.mat,source_domain/cwru_12khz_fe/IR007_1.mat,IR007_1.mat,2030743,d8eefee506acfe84bde576e2b76003b6b6ddea38a3d033754130050cec89bc33,OK,"[{""dtype"":""double"",""name"":""X279_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X279_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X279_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X279RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X279_FE_time,96000,96000,e11d57ba967c1bcf55648de8d16ba239919d3e8c10bee175a2e45b18480f7c23,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1772.0,MAT变量,IR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,1.0,,known,96000,0,False,-1.3557710167018997,1.5649661261552434,-6.96639042804679e-05,0.2376314700055972,,
source,source_12khz_fe,RAWFILE-075,source_domain/cwru_12khz_fe/IR007_2.mat,source_domain/cwru_12khz_fe/IR007_2.mat,IR007_2.mat,2036553,d24348fc6cab81741e3e835dcf63469c41988e93676e65ff688e1d4fab71f834,OK,"[{""dtype"":""double"",""name"":""X280_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X280_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X280_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X280RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X280_FE_time,96000,96000,ef1872db5586eea9f997eccc66b877b377dbc5c2364f53bb5feb9cb8de134019,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1755.0,MAT变量,IR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,2.0,,known,96000,0,False,-1.43281320631886,1.535564975499322,-1.7749987691330696e-05,0.23039754327089243,,
source,source_12khz_fe,RAWFILE-076,source_domain/cwru_12khz_fe/IR007_3.mat,source_domain/cwru_12khz_fe/IR007_3.mat,IR007_3.mat,2048089,e25f0f5a129020afe8992ad5473a8b07b1c173666a917b8fc0deb85732b9cdf6,OK,"[{""dtype"":""double"",""name"":""X281_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X281_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X281_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X281RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X281_FE_time,96000,96000,c415bb3f4caf09af66e770a4819f1d328ac55c2f72570da5aeccb77348022e6a,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1732.0,MAT变量,IR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,3.0,,known,96000,0,False,-1.4041131271618084,1.5447533663446853,9.298511785666153e-07,0.24108268013120165,,
source,source_12khz_fe,RAWFILE-077,source_domain/cwru_12khz_fe/IR014_0.mat,source_domain/cwru_12khz_fe/IR014_0.mat,IR014_0.mat,2052022,a060f28491c30e48a41ac926f06124814d69e7184b4f490e96a473b2f3f08a2b,OK,"[{""dtype"":""double"",""name"":""X274_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X274_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X274_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X274RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X274_FE_time,96000,96000,3ee1d884a2d777fc8c05d33efba61f40e6adfc6a8210dd9cece7cb47b633bf5a,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1796.0,MAT变量,IR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,0.0,,known,96000,0,False,-1.0568080761538896,1.1688251705993575,3.2121789833407905e-05,0.17893977940318198,,
source,source_12khz_fe,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,IR014_1.mat,2027943,7be49352d1c0713dfcf08d522b9ef842cb057545db3329a1cb692ad65562f7e4,OK,"[{""dtype"":""double"",""name"":""X275_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X275_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X275_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X275RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X275_FE_time,96000,96000,469c40eabee986e7fb68c622509ebbdf373d1e699225e1015020d135fbba8532,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1775.0,MAT变量,IR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,1.0,,known,96000,0,False,-0.8727386502029587,0.9031501809658726,2.3611660890854454e-06,0.14150988249074425,,
source,source_12khz_fe,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,IR014_2.mat,2024077,4a887c0ea2d521de6bf3967d635237ed9ba8d778a429bf4e19c234c96bbb3f46,OK,"[{""dtype"":""double"",""name"":""X276_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X276_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X276_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X276RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X276_FE_time,96000,96000,79354c421b8a518b944a17e0601e7e3a813b39212a3f51b9b17e566c556954a7,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1755.0,MAT变量,IR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,2.0,,known,96000,0,False,-0.8394589717902142,0.7697675217162795,3.641599658231637e-05,0.13275493396843355,,
source,source_12khz_fe,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,IR014_3.mat,2028082,72a1e8a1450a6329fd2141bfe13226216dc7d5bd987e67e6ae25a56ef84eee22,OK,"[{""dtype"":""double"",""name"":""X277_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X277_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X277_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X277RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X277_FE_time,96000,96000,1b645fcc2ee15f5ecd28ab23178bea503e7051ba317a8bd5747a2eb8c9092e9f,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1733.0,MAT变量,IR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,3.0,,known,96000,0,False,-0.8592179668756571,0.8719565785788885,-2.4220490375640988e-05,0.13747442512017624,,
source,source_12khz_fe,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,IR021_0.mat,2048478,dd1ce4353b879df1e187af11b3459d945f4dd40c768ea4e2bd8cb301efeee460,OK,"[{""dtype"":""double"",""name"":""X270_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X270_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X270_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X270RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X270_FE_time,96000,96000,349741967598c3702903829ab6508929593b49f01891bcd02c9171f7f5b8f5cb,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1796.0,MAT变量,IR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,0.0,,known,96000,0,False,-1.9999006344159274,2.225066638311345,1.9556474224114168e-05,0.3216216225407922,,
source,source_12khz_fe,RAWFILE-082,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,IR021_1.mat,2046392,255a4bf844a3832e5b8ced6316799b9ab9dd3ef58038512d85ad2fd11cd1b39a,OK,"[{""dtype"":""double"",""name"":""X271_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X271_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X271_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X271RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X271_FE_time,96000,96000,e93322af57f47cddf1ed9f84822ec8696a5af03bb59d876bc49f2b58363debbe,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1776.0,MAT变量,IR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,1.0,,known,96000,0,False,-1.658663604942199,1.7360618496032554,-0.00019703355962319836,0.2953509528604801,,
source,source_12khz_fe,RAWFILE-083,source_domain/cwru_12khz_fe/IR021_2.mat,source_domain/cwru_12khz_fe/IR021_2.mat,IR021_2.mat,2052669,6840c706effffd9f8898cdf1b190e944fe476194ae147f5330f498f0f46841b8,OK,"[{""dtype"":""double"",""name"":""X272_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X272_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X272_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X272RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X272_FE_time,96000,96000,8378ab12a6505f1013a18d1225118a755bfdc770365795ab5443dc8534440122,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1758.0,MAT变量,IR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,2.0,,known,96000,0,False,-2.2794443255757333,2.023595674424266,-0.00034207578406687084,0.2937795153312149,,
source,source_12khz_fe,RAWFILE-084,source_domain/cwru_12khz_fe/IR021_3.mat,source_domain/cwru_12khz_fe/IR021_3.mat,IR021_3.mat,2055987,ed0fe2094c0cca90069343c84b79d4178d5584aa95a636573f6bb7a7b44f83a0,OK,"[{""dtype"":""double"",""name"":""X273_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X273_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X273_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X273RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X273_FE_time,96000,96000,daa075ad0ff7a876c08a16fc491904203397902d10159f62e481383bb7b9ac24,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1737.0,MAT变量,IR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,3.0,,known,96000,0,False,-1.6797681197405856,1.5927118802594145,-0.00010098701331285075,0.2852012090465224,,
source,source_12khz_fe,RAWFILE-085,source_domain/cwru_12khz_fe/OR007@12_0.mat,source_domain/cwru_12khz_fe/OR007@12_0.mat,OR007@12_0.mat,2123024,4015b50e3e01ee93ec9dfd9f9a3b4516534a8dbc8560d2049428df75f77bcf21,OK,"[{""dtype"":""double"",""name"":""X302_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X302_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X302_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X302RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X302_FE_time,96000,96000,a3060720769a4bfb1875945ad7eafbafa0bb1f5fe6c90081e740280622ed3c36,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1797.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,0.0,12,known,96000,0,False,-0.6730818473913516,0.6585480826785787,-1.3679757735173901e-05,0.12670393269983518,,
source,source_12khz_fe,RAWFILE-086,source_domain/cwru_12khz_fe/OR007@12_1.mat,source_domain/cwru_12khz_fe/OR007@12_1.mat,OR007@12_1.mat,2010076,59663017d3f173a68b4c1c5a4be660e676e8239ab55186dab4d79cbe724eb224,OK,"[{""dtype"":""double"",""name"":""X305_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X305_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X305_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X305RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X305_FE_time,96000,96000,614293780a0b6f006b7317e07744b6d000abf15c8361ea8e85bb941a7d9963fa,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1775.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,1.0,12,known,96000,0,False,-2.138263305685586,2.1060166943144147,-8.051849005901687e-06,0.16836667114614706,,
source,source_12khz_fe,RAWFILE-087,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,OR007@12_2.mat,2023123,9a6535271b4b433a35da12df8bb010e92fe44d003370b4856616253fc5af9995,OK,"[{""dtype"":""double"",""name"":""X306_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X306_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X306_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X306RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X306_FE_time,96000,96000,cc162c4473162bae8285a2066f76679902b9a5a627a0ab244561d6de269d1f3c,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1755.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,2.0,12,known,96000,0,False,-1.657037350098369,1.6705184940574753,-1.3110996637403722e-05,0.17047269024874243,,
source,source_12khz_fe,RAWFILE-088,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR007@12_3.mat,2029132,f13d1272983d2788d9045c9114d15cb76a48acc62f2c9e1113b0925da8b0c9f4,OK,"[{""dtype"":""double"",""name"":""X307_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X307_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X307_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X307RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X307_FE_time,96000,96000,c5267ffc9bd75e360641151c34cd5c566bc417b5f7c8ac2ba4e51ea40caad0c0,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1733.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,3.0,12,known,96000,0,False,-0.8247749153906309,0.709006383310668,5.021292269673664e-06,0.17140135433391118,,
source,source_12khz_fe,RAWFILE-089,source_domain/cwru_12khz_fe/OR007@3_0.mat,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR007@3_0.mat,2112735,b6acdc854e6d5e2d64922baca920e1ed3c68f3d8333ac1de66e2b5ccebbc2d71,OK,"[{""dtype"":""double"",""name"":""X298_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X298_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X298_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X298RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X298_FE_time,96000,96000,c8632978067c902c731c2ad6b856c20ece7a1616dc13aaf88e51690d96b85c29,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1797.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,0.0,3,known,96000,0,False,-0.4842240629406302,0.5055882047916376,-1.2119254316404851e-05,0.09753708828651046,,
source,source_12khz_fe,RAWFILE-090,source_domain/cwru_12khz_fe/OR007@3_1.mat,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR007@3_1.mat,2123565,46ef281ace71a7ea5c61d6ee03e714d684c64690a12b2d7fd58ef022eacc3dc8,OK,"[{""dtype"":""double"",""name"":""X299_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X299_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X299_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X299RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X299_FE_time,96000,96000,0ce248210b7ac72b4e3f58ab4b86985b94dadf4b8bb6aa6173c7cc0b0c67e492,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1776.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,1.0,3,known,96000,0,False,-0.6265585541106194,0.5960766107245455,5.925695206796448e-05,0.09676141571076408,,
source,source_12khz_fe,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR007@3_2.mat,2128100,427c115bb1a853229ac11497142c639bf35fe77d746e63fef79e91ec93b6c1ba,OK,"[{""dtype"":""double"",""name"":""X300_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X300_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X300_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X300RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X300_FE_time,96000,96000,f98ea64cb0bff6563890757dddef0fa11122a929b7391c5940208d6668f68ec9,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1755.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,2.0,3,known,96000,0,False,-0.47341041908527076,0.44694918131432976,2.453384055348371e-05,0.10540022361028575,,
source,source_12khz_fe,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR007@3_3.mat,2141929,d5edbd3f4948ad6a45c159dbe53bb71f355b8951aeb962c180e9ff41c4823455,OK,"[{""dtype"":""double"",""name"":""X301_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X301_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X301_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X301RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X301_FE_time,96000,96000,58b76732e6c3064cd25e2abed0d560f16aebc4a3627850ae3747ce2334ba23fc,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1733.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,3.0,3,known,96000,0,False,-0.5779187714836121,0.5231234263185857,1.176771718705409e-05,0.1472234404874872,,
source,source_12khz_fe,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR007@6_0.mat,1985391,1e14424bda8dd259e63611996782ee6773b85e121ab18d366ad4c84222407c4f,OK,"[{""dtype"":""double"",""name"":""X294_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X294_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X294_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X294RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X294_FE_time,96000,96000,922258ec7d366060b5169dddb3b1ee9bf2cc3af7df182d0e4ad34bbb24b6662a,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1797.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,0.0,6,known,96000,0,False,-3.2516116937350916,3.431954540031143,7.429693049340873e-05,0.4262435882088215,,
source,source_12khz_fe,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR007@6_1.mat,1970041,72e38f3c9bff3353759be39a693220d8d64db83c051cbbcb2a501c3e62a3c516,OK,"[{""dtype"":""double"",""name"":""X295_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X295_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X295_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X295RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X295_FE_time,96000,96000,95f942d52d1f5a249a2ebb10e97b6f8a758383820c22e876e4e600d3375f74e1,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1776.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,1.0,6,known,96000,0,False,-2.8945403948197277,2.902463501284169,-6.116155403488079e-05,0.3537279166751135,,
source,source_12khz_fe,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR007@6_2.mat,1974729,fc94626ab2869afbfe9ae4386cb22bf4bececce643fbe3a6d518c600af1f9b94,OK,"[{""dtype"":""double"",""name"":""X296_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X296_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X296_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X296RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X296_FE_time,96000,96000,3e78e6d32108d8bb183a8190a9ebef5219e28668639e14513307a48dd1c3f8b0,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1756.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,2.0,6,known,96000,0,False,-3.031658110377178,3.1226535779345115,-3.959497848289039e-06,0.35128176056013055,,
source,source_12khz_fe,RAWFILE-096,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR007@6_3.mat,1985694,7d6ebbce6fead29e649b0f599307e03a50e299351dcdc25716cc2c73cd727c8a,OK,"[{""dtype"":""double"",""name"":""X297_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X297_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X297_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X297RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X297_FE_time,96000,96000,a114323ebb4389dfea57792c9f6c46fe3634a3f3c2a753dd736da66d1f3693c4,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1733.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,3.0,6,known,96000,0,False,-3.2506203505604994,2.812636792296644,3.0576374024604006e-05,0.3549297230411392,,
