class,file,spectrum_type,frequency_hz,relative_psd_db,theoretical_source_fault_frequency_hz
B,B007_0.mat,envelope,398.0,-15.956906487808023,141.08907248279553
B,B007_0.mat,envelope,399.0,-24.652769116290642,141.08907248279553
B,B007_0.mat,envelope,400.0,-12.802771682806766,141.08907248279553
B,B007_0.mat,envelope,401.0,-9.194040969062794,141.08907248279553
B,B007_0.mat,envelope,402.0,-12.487456045959423,141.08907248279553
B,B007_0.mat,envelope,403.0,-15.814554860981607,141.08907248279553
B,B007_0.mat,envelope,404.0,-17.53437497174105,141.08907248279553
B,B007_0.mat,envelope,405.0,-14.281176701237655,141.08907248279553
B,B007_0.mat,envelope,406.0,-16.34591927683094,141.08907248279553
B,B007_0.mat,envelope,407.0,-15.620218074054822,141.08907248279553
B,B007_0.mat,envelope,408.0,-17.986267031513457,141.08907248279553
B,B007_0.mat,envelope,409.0,-30.669338652202242,141.08907248279553
B,B007_0.mat,envelope,410.0,-21.402338371932473,141.08907248279553
B,B007_0.mat,envelope,411.0,-23.01293647116246,141.08907248279553
B,B007_0.mat,envelope,412.0,-21.803503575656787,141.08907248279553
B,B007_0.mat,envelope,413.0,-12.967307547138692,141.08907248279553
B,B007_0.mat,envelope,414.0,-18.114732737675848,141.08907248279553
B,B007_0.mat,envelope,415.0,-17.201668779169083,141.08907248279553
B,B007_0.mat,envelope,416.0,-14.044603052502469,141.08907248279553
B,B007_0.mat,envelope,417.0,-18.37679814147387,141.08907248279553
B,B007_0.mat,envelope,418.0,-16.928544514562773,141.08907248279553
B,B007_0.mat,envelope,419.0,-13.176068387728838,141.08907248279553
B,B007_0.mat,envelope,420.0,-16.196965236553787,141.08907248279553
B,B007_0.mat,envelope,421.0,-12.934552267226609,141.08907248279553
B,B007_0.mat,envelope,422.0,-11.63282736728667,141.08907248279553
B,B007_0.mat,envelope,423.0,-13.141350270534339,141.08907248279553
B,B007_0.mat,envelope,424.0,-14.212728475725907,141.08907248279553
B,B007_0.mat,envelope,425.0,-11.604037484835546,141.08907248279553
B,B007_0.mat,envelope,426.0,-18.02966387577079,141.08907248279553
B,B007_0.mat,envelope,427.0,-14.857061685918646,141.08907248279553
B,B007_0.mat,envelope,428.0,-8.188822774685274,141.08907248279553
B,B007_0.mat,envelope,429.0,-12.123985442233831,141.08907248279553
B,B007_0.mat,envelope,430.0,-20.485199641474566,141.08907248279553
B,B007_0.mat,envelope,431.0,-17.8743461073313,141.08907248279553
B,B007_0.mat,envelope,432.0,-14.577291116901081,141.08907248279553
B,B007_0.mat,envelope,433.0,-7.137828101319434,141.08907248279553
B,B007_0.mat,envelope,434.0,-5.462796575897232,141.08907248279553
B,B007_0.mat,envelope,435.0,-14.66155398751919,141.08907248279553
B,B007_0.mat,envelope,436.0,-16.361808981369666,141.08907248279553
B,B007_0.mat,envelope,437.0,-12.025141537522973,141.08907248279553
B,B007_0.mat,envelope,438.0,-14.108671017511256,141.08907248279553
B,B007_0.mat,envelope,439.0,-16.53734527030625,141.08907248279553
B,B007_0.mat,envelope,440.0,-17.593652069458436,141.08907248279553
B,B007_0.mat,envelope,441.0,-17.484623093540474,141.08907248279553
B,B007_0.mat,envelope,442.0,-14.715048022304572,141.08907248279553
B,B007_0.mat,envelope,443.0,-11.182540760167788,141.08907248279553
B,B007_0.mat,envelope,444.0,-21.74335696986458,141.08907248279553
B,B007_0.mat,envelope,445.0,-11.133828289772064,141.08907248279553
B,B007_0.mat,envelope,446.0,-11.556576326377115,141.08907248279553
B,B007_0.mat,envelope,447.0,-13.00097336162442,141.08907248279553
B,B007_0.mat,envelope,448.0,-11.39750689938792,141.08907248279553
B,B007_0.mat,envelope,449.0,-17.164203387261026,141.08907248279553
B,B007_0.mat,envelope,450.0,-16.00303336453414,141.08907248279553
B,B007_0.mat,envelope,451.0,-12.629313518709528,141.08907248279553
B,B007_0.mat,envelope,452.0,-11.0927925138054,141.08907248279553
B,B007_0.mat,envelope,453.0,-12.368799691285822,141.08907248279553
B,B007_0.mat,envelope,454.0,-12.923033039786702,141.08907248279553
B,B007_0.mat,envelope,455.0,-12.99030472624818,141.08907248279553
B,B007_0.mat,envelope,456.0,-15.923268900171392,141.08907248279553
B,B007_0.mat,envelope,457.0,-11.25804033434568,141.08907248279553
B,B007_0.mat,envelope,458.0,-7.496931283829201,141.08907248279553
B,B007_0.mat,envelope,459.0,-10.49202185042039,141.08907248279553
B,B007_0.mat,envelope,460.0,-29.103787166632316,141.08907248279553
B,B007_0.mat,envelope,461.0,-17.044924843515492,141.08907248279553
B,B007_0.mat,envelope,462.0,-14.15830648574608,141.08907248279553
B,B007_0.mat,envelope,463.0,-7.601460393475847,141.08907248279553
B,B007_0.mat,envelope,464.0,-8.728417406086939,141.08907248279553
B,B007_0.mat,envelope,465.0,-19.985066383296715,141.08907248279553
B,B007_0.mat,envelope,466.0,-9.599279573568428,141.08907248279553
B,B007_0.mat,envelope,467.0,-6.020415289192269,141.08907248279553
B,B007_0.mat,envelope,468.0,-11.427003855070797,141.08907248279553
B,B007_0.mat,envelope,469.0,-30.703298852171834,141.08907248279553
B,B007_0.mat,envelope,470.0,-19.345298954183797,141.08907248279553
B,B007_0.mat,envelope,471.0,-25.274459223129135,141.08907248279553
B,B007_0.mat,envelope,472.0,-23.64375501226656,141.08907248279553
B,B007_0.mat,envelope,473.0,-24.321184654517044,141.08907248279553
B,B007_0.mat,envelope,474.0,-14.744311044427452,141.08907248279553
B,B007_0.mat,envelope,475.0,-11.851062410481008,141.08907248279553
B,B007_0.mat,envelope,476.0,-23.182294928951848,141.08907248279553
B,B007_0.mat,envelope,477.0,-13.131896115555906,141.08907248279553
B,B007_0.mat,envelope,478.0,-14.531400274983728,141.08907248279553
B,B007_0.mat,envelope,479.0,-25.462113239257505,141.08907248279553
B,B007_0.mat,envelope,480.0,-23.298137887925165,141.08907248279553
B,B007_0.mat,envelope,481.0,-17.421762340892766,141.08907248279553
B,B007_0.mat,envelope,482.0,-15.484353248176262,141.08907248279553
B,B007_0.mat,envelope,483.0,-21.618245827167975,141.08907248279553
B,B007_0.mat,envelope,484.0,-11.227033080789479,141.08907248279553
B,B007_0.mat,envelope,485.0,-11.540407042984198,141.08907248279553
B,B007_0.mat,envelope,486.0,-17.886814561535864,141.08907248279553
B,B007_0.mat,envelope,487.0,-20.876582600074922,141.08907248279553
B,B007_0.mat,envelope,488.0,-26.614559306657135,141.08907248279553
B,B007_0.mat,envelope,489.0,-23.941026066606316,141.08907248279553
B,B007_0.mat,envelope,490.0,-25.367717536419164,141.08907248279553
B,B007_0.mat,envelope,491.0,-21.757078331541273,141.08907248279553
B,B007_0.mat,envelope,492.0,-16.146893247778948,141.08907248279553
B,B007_0.mat,envelope,493.0,-11.731752485826375,141.08907248279553
B,B007_0.mat,envelope,494.0,-17.007288321544856,141.08907248279553
B,B007_0.mat,envelope,495.0,-19.306441208280006,141.08907248279553
B,B007_0.mat,envelope,496.0,-8.407929364139001,141.08907248279553
B,B007_0.mat,envelope,497.0,-9.798188172760968,141.08907248279553
B,B007_0.mat,envelope,498.0,-19.27349142203913,141.08907248279553
B,B007_0.mat,envelope,499.0,-15.207473258119531,141.08907248279553
B,B007_0.mat,envelope,500.0,-27.467850001870346,141.08907248279553
N,N_1_(1772rpm).mat,vibration,0.0,-35.99354691986653,
N,N_1_(1772rpm).mat,vibration,11.71875,-33.783256446792066,
N,N_1_(1772rpm).mat,vibration,23.4375,-36.95956346175493,
N,N_1_(1772rpm).mat,vibration,35.15625,-39.6819755961806,
N,N_1_(1772rpm).mat,vibration,46.875,-39.10112104033196,
N,N_1_(1772rpm).mat,vibration,58.59375,-35.0507328845476,
N,N_1_(1772rpm).mat,vibration,70.3125,-39.39747304537936,
N,N_1_(1772rpm).mat,vibration,82.03125,-36.916651649052,
N,N_1_(1772rpm).mat,vibration,93.75,-35.38516999548684,
N,N_1_(1772rpm).mat,vibration,105.46875,-29.88893452005498,
N,N_1_(1772rpm).mat,vibration,117.1875,-22.724324531211604,
N,N_1_(1772rpm).mat,vibration,128.90625,-22.770286867288554,
N,N_1_(1772rpm).mat,vibration,140.625,-18.976091018030395,
N,N_1_(1772rpm).mat,vibration,152.34375,-12.753480879582746,
N,N_1_(1772rpm).mat,vibration,164.0625,-12.191282845966185,
N,N_1_(1772rpm).mat,vibration,175.78125,-19.408947732992495,
N,N_1_(1772rpm).mat,vibration,187.5,-15.746530710189957,
N,N_1_(1772rpm).mat,vibration,199.21875,-18.907134044641285,
N,N_1_(1772rpm).mat,vibration,210.9375,-27.513845489395024,
N,N_1_(1772rpm).mat,vibration,222.65625,-22.93488494253126,
N,N_1_(1772rpm).mat,vibration,234.375,-15.862075531270698,
N,N_1_(1772rpm).mat,vibration,246.09375,-17.3667708417465,
N,N_1_(1772rpm).mat,vibration,257.8125,-21.39444255992981,
N,N_1_(1772rpm).mat,vibration,269.53125,-22.634811073630186,
N,N_1_(1772rpm).mat,vibration,281.25,-23.576045179245348,
N,N_1_(1772rpm).mat,vibration,292.96875,-19.97428390393758,
N,N_1_(1772rpm).mat,vibration,304.6875,-21.558886329746137,
N,N_1_(1772rpm).mat,vibration,316.40625,-24.449299398815008,
N,N_1_(1772rpm).mat,vibration,328.125,-18.712889901217267,
N,N_1_(1772rpm).mat,vibration,339.84375,-18.28205720378833,
N,N_1_(1772rpm).mat,vibration,351.5625,-2.4185556044745464,
N,N_1_(1772rpm).mat,vibration,363.28125,-1.160511303328004e-07,
N,N_1_(1772rpm).mat,vibration,375.0,-8.788910366403162,
N,N_1_(1772rpm).mat,vibration,386.71875,-14.605341845860815,
N,N_1_(1772rpm).mat,vibration,398.4375,-14.963540359872884,
N,N_1_(1772rpm).mat,vibration,410.15625,-9.829087848396567,
N,N_1_(1772rpm).mat,vibration,421.875,-7.282979829187537,
N,N_1_(1772rpm).mat,vibration,433.59375,-14.334276507475067,
N,N_1_(1772rpm).mat,vibration,445.3125,-17.260397680784784,
N,N_1_(1772rpm).mat,vibration,457.03125,-22.079941728122733,
N,N_1_(1772rpm).mat,vibration,468.75,-15.620154930931667,
N,N_1_(1772rpm).mat,vibration,480.46875,-13.910349170491585,
N,N_1_(1772rpm).mat,vibration,492.1875,-15.845056147588982,
N,N_1_(1772rpm).mat,vibration,503.90625,-14.721889091749077,
N,N_1_(1772rpm).mat,vibration,515.625,-17.224244250018696,
N,N_1_(1772rpm).mat,vibration,527.34375,-10.054242086549399,
N,N_1_(1772rpm).mat,vibration,539.0625,-9.231229895177663,
N,N_1_(1772rpm).mat,vibration,550.78125,-12.907276241843228,
N,N_1_(1772rpm).mat,vibration,562.5,-11.735827440413706,
N,N_1_(1772rpm).mat,vibration,574.21875,-14.114164162758625,
N,N_1_(1772rpm).mat,vibration,585.9375,-14.529705114984022,
N,N_1_(1772rpm).mat,vibration,597.65625,-14.863132927648447,
N,N_1_(1772rpm).mat,vibration,609.375,-18.69240763748853,
N,N_1_(1772rpm).mat,vibration,621.09375,-15.59077948582436,
N,N_1_(1772rpm).mat,vibration,632.8125,-10.322995967887689,
N,N_1_(1772rpm).mat,vibration,644.53125,-11.832368719733728,
N,N_1_(1772rpm).mat,vibration,656.25,-21.659596582849773,
N,N_1_(1772rpm).mat,vibration,667.96875,-21.27119278816519,
N,N_1_(1772rpm).mat,vibration,679.6875,-16.300764421626944,
N,N_1_(1772rpm).mat,vibration,691.40625,-17.229732642946082,
N,N_1_(1772rpm).mat,vibration,703.125,-18.140271911566014,
N,N_1_(1772rpm).mat,vibration,714.84375,-14.364883592761677,
N,N_1_(1772rpm).mat,vibration,726.5625,-14.580261094451487,
N,N_1_(1772rpm).mat,vibration,738.28125,-15.515854713444293,
N,N_1_(1772rpm).mat,vibration,750.0,-18.730938126639245,
N,N_1_(1772rpm).mat,vibration,761.71875,-25.552294594350734,
N,N_1_(1772rpm).mat,vibration,773.4375,-27.10699100959119,
N,N_1_(1772rpm).mat,vibration,785.15625,-32.70478906713686,
N,N_1_(1772rpm).mat,vibration,796.875,-28.916178142214342,
N,N_1_(1772rpm).mat,vibration,808.59375,-29.06901621341243,
N,N_1_(1772rpm).mat,vibration,820.3125,-27.635482843496447,
N,N_1_(1772rpm).mat,vibration,832.03125,-23.605335488882865,
N,N_1_(1772rpm).mat,vibration,843.75,-21.058225099846887,
N,N_1_(1772rpm).mat,vibration,855.46875,-17.122346996954636,
N,N_1_(1772rpm).mat,vibration,867.1875,-24.759138548221443,
N,N_1_(1772rpm).mat,vibration,878.90625,-35.285150706131134,
N,N_1_(1772rpm).mat,vibration,890.625,-35.444068423834025,
N,N_1_(1772rpm).mat,vibration,902.34375,-33.420683471853415,
N,N_1_(1772rpm).mat,vibration,914.0625,-32.937239890086296,
N,N_1_(1772rpm).mat,vibration,925.78125,-29.11905119198558,
N,N_1_(1772rpm).mat,vibration,937.5,-23.463463522091253,
N,N_1_(1772rpm).mat,vibration,949.21875,-12.630198798869154,
N,N_1_(1772rpm).mat,vibration,960.9375,-8.47362773427727,
N,N_1_(1772rpm).mat,vibration,972.65625,-15.073969548811284,
N,N_1_(1772rpm).mat,vibration,984.375,-23.229165051176324,
N,N_1_(1772rpm).mat,vibration,996.09375,-21.623569668276925,
N,N_1_(1772rpm).mat,vibration,1007.8125,-23.2693639075691,
N,N_1_(1772rpm).mat,vibration,1019.53125,-27.353046402239837,
N,N_1_(1772rpm).mat,vibration,1031.25,-22.503183796177538,
N,N_1_(1772rpm).mat,vibration,1042.96875,-21.016874642627187,
N,N_1_(1772rpm).mat,vibration,1054.6875,-9.67590586129091,
N,N_1_(1772rpm).mat,vibration,1066.40625,-10.481666556370893,
N,N_1_(1772rpm).mat,vibration,1078.125,-22.746223852214857,
N,N_1_(1772rpm).mat,vibration,1089.84375,-19.607305356877113,
N,N_1_(1772rpm).mat,vibration,1101.5625,-22.941414982065332,
N,N_1_(1772rpm).mat,vibration,1113.28125,-17.69949337666483,
N,N_1_(1772rpm).mat,vibration,1125.0,-18.81977421837416,
N,N_1_(1772rpm).mat,vibration,1136.71875,-28.82564964071825,
N,N_1_(1772rpm).mat,vibration,1148.4375,-29.07245990490143,
N,N_1_(1772rpm).mat,vibration,1160.15625,-26.567743438714867,
N,N_1_(1772rpm).mat,vibration,1171.875,-19.325033081183992,
N,N_1_(1772rpm).mat,vibration,1183.59375,-20.869972053282538,
N,N_1_(1772rpm).mat,vibration,1195.3125,-31.660314212427206,
N,N_1_(1772rpm).mat,vibration,1207.03125,-31.23644947336747,
N,N_1_(1772rpm).mat,vibration,1218.75,-28.42100737243157,
N,N_1_(1772rpm).mat,vibration,1230.46875,-28.960259634777042,
N,N_1_(1772rpm).mat,vibration,1242.1875,-28.441381144488766,
N,N_1_(1772rpm).mat,vibration,1253.90625,-27.975816435830456,
N,N_1_(1772rpm).mat,vibration,1265.625,-27.602651049508896,
N,N_1_(1772rpm).mat,vibration,1277.34375,-22.318311221846265,
N,N_1_(1772rpm).mat,vibration,1289.0625,-22.802180953622194,
N,N_1_(1772rpm).mat,vibration,1300.78125,-23.056707690332377,
N,N_1_(1772rpm).mat,vibration,1312.5,-29.145370480824866,
N,N_1_(1772rpm).mat,vibration,1324.21875,-29.604221698168907,
N,N_1_(1772rpm).mat,vibration,1335.9375,-31.404204139388217,
N,N_1_(1772rpm).mat,vibration,1347.65625,-29.74623493495566,
N,N_1_(1772rpm).mat,vibration,1359.375,-26.652794595601684,
N,N_1_(1772rpm).mat,vibration,1371.09375,-27.140794023524787,
N,N_1_(1772rpm).mat,vibration,1382.8125,-19.86220864232403,
N,N_1_(1772rpm).mat,vibration,1394.53125,-19.311071676932254,
N,N_1_(1772rpm).mat,vibration,1406.25,-19.98311839347976,
N,N_1_(1772rpm).mat,vibration,1417.96875,-13.521609540204988,
N,N_1_(1772rpm).mat,vibration,1429.6875,-17.64888022155292,
N,N_1_(1772rpm).mat,vibration,1441.40625,-22.82365512238541,
N,N_1_(1772rpm).mat,vibration,1453.125,-22.955217929632333,
N,N_1_(1772rpm).mat,vibration,1464.84375,-29.525769010152104,
N,N_1_(1772rpm).mat,vibration,1476.5625,-27.11077979322365,
N,N_1_(1772rpm).mat,vibration,1488.28125,-29.05087524270018,
N,N_1_(1772rpm).mat,vibration,1500.0,-32.28904649716377,
N,N_1_(1772rpm).mat,vibration,1511.71875,-30.842521403282586,
N,N_1_(1772rpm).mat,vibration,1523.4375,-29.609666933447947,
N,N_1_(1772rpm).mat,vibration,1535.15625,-24.099719904664816,
N,N_1_(1772rpm).mat,vibration,1546.875,-25.25470243015263,
N,N_1_(1772rpm).mat,vibration,1558.59375,-29.376930029574645,
N,N_1_(1772rpm).mat,vibration,1570.3125,-27.829595452088306,
N,N_1_(1772rpm).mat,vibration,1582.03125,-29.223471135816894,
N,N_1_(1772rpm).mat,vibration,1593.75,-27.92320614441797,
N,N_1_(1772rpm).mat,vibration,1605.46875,-30.761054893736564,
N,N_1_(1772rpm).mat,vibration,1617.1875,-29.885998208992184,
N,N_1_(1772rpm).mat,vibration,1628.90625,-26.521608898096858,
N,N_1_(1772rpm).mat,vibration,1640.625,-28.82511879281231,
N,N_1_(1772rpm).mat,vibration,1652.34375,-28.004856448502476,
N,N_1_(1772rpm).mat,vibration,1664.0625,-30.422280891967247,
N,N_1_(1772rpm).mat,vibration,1675.78125,-34.382189965706935,
N,N_1_(1772rpm).mat,vibration,1687.5,-34.26518826219479,
N,N_1_(1772rpm).mat,vibration,1699.21875,-34.44393579684136,
N,N_1_(1772rpm).mat,vibration,1710.9375,-31.500213442602988,
N,N_1_(1772rpm).mat,vibration,1722.65625,-31.926827847645328,
N,N_1_(1772rpm).mat,vibration,1734.375,-35.666530463232526,
N,N_1_(1772rpm).mat,vibration,1746.09375,-30.19525445000848,
N,N_1_(1772rpm).mat,vibration,1757.8125,-28.004140718877508,
N,N_1_(1772rpm).mat,vibration,1769.53125,-23.93601782628259,
N,N_1_(1772rpm).mat,vibration,1781.25,-20.738997498541178,
N,N_1_(1772rpm).mat,vibration,1792.96875,-27.401731971764413,
N,N_1_(1772rpm).mat,vibration,1804.6875,-29.538910650467514,
N,N_1_(1772rpm).mat,vibration,1816.40625,-28.715044238781108,
N,N_1_(1772rpm).mat,vibration,1828.125,-33.031074024191945,
N,N_1_(1772rpm).mat,vibration,1839.84375,-35.896166954390864,
N,N_1_(1772rpm).mat,vibration,1851.5625,-32.29344193156285,
N,N_1_(1772rpm).mat,vibration,1863.28125,-31.524275253093275,
N,N_1_(1772rpm).mat,vibration,1875.0,-30.165729206864253,
N,N_1_(1772rpm).mat,vibration,1886.71875,-25.646096884827763,
N,N_1_(1772rpm).mat,vibration,1898.4375,-30.001848996837424,
N,N_1_(1772rpm).mat,vibration,1910.15625,-28.185387552783105,
N,N_1_(1772rpm).mat,vibration,1921.875,-28.6553646864741,
N,N_1_(1772rpm).mat,vibration,1933.59375,-27.025007563420846,
N,N_1_(1772rpm).mat,vibration,1945.3125,-23.384978723274795,
N,N_1_(1772rpm).mat,vibration,1957.03125,-22.2033384005233,
N,N_1_(1772rpm).mat,vibration,1968.75,-25.35613409362766,
N,N_1_(1772rpm).mat,vibration,1980.46875,-27.459137850170574,
N,N_1_(1772rpm).mat,vibration,1992.1875,-26.569846307033863,
N,N_1_(1772rpm).mat,vibration,2003.90625,-27.033426747472085,
N,N_1_(1772rpm).mat,vibration,2015.625,-26.77366372662874,
N,N_1_(1772rpm).mat,vibration,2027.34375,-30.227324791527344,
N,N_1_(1772rpm).mat,vibration,2039.0625,-26.391667441861856,
N,N_1_(1772rpm).mat,vibration,2050.78125,-27.200580439932615,
N,N_1_(1772rpm).mat,vibration,2062.5,-31.40024050712904,
N,N_1_(1772rpm).mat,vibration,2074.21875,-29.868883812734953,
N,N_1_(1772rpm).mat,vibration,2085.9375,-35.47940805951606,
N,N_1_(1772rpm).mat,vibration,2097.65625,-33.722779685346055,
N,N_1_(1772rpm).mat,vibration,2109.375,-30.461365542050807,
N,N_1_(1772rpm).mat,vibration,2121.09375,-27.335011679580354,
N,N_1_(1772rpm).mat,vibration,2132.8125,-29.896321723670745,
N,N_1_(1772rpm).mat,vibration,2144.53125,-31.457765886732872,
N,N_1_(1772rpm).mat,vibration,2156.25,-33.13645206615002,
N,N_1_(1772rpm).mat,vibration,2167.96875,-28.519431584448917,
N,N_1_(1772rpm).mat,vibration,2179.6875,-24.42257234782018,
N,N_1_(1772rpm).mat,vibration,2191.40625,-28.020982556437602,
N,N_1_(1772rpm).mat,vibration,2203.125,-27.616445540383197,
N,N_1_(1772rpm).mat,vibration,2214.84375,-26.685459201673275,
N,N_1_(1772rpm).mat,vibration,2226.5625,-28.377585783774535,
N,N_1_(1772rpm).mat,vibration,2238.28125,-27.82871124317264,
N,N_1_(1772rpm).mat,vibration,2250.0,-30.850108298919583,
N,N_1_(1772rpm).mat,vibration,2261.71875,-28.649326863340548,
N,N_1_(1772rpm).mat,vibration,2273.4375,-27.366545578587086,
N,N_1_(1772rpm).mat,vibration,2285.15625,-23.240575056782767,
N,N_1_(1772rpm).mat,vibration,2296.875,-25.11024321778735,
N,N_1_(1772rpm).mat,vibration,2308.59375,-29.76631514155924,
N,N_1_(1772rpm).mat,vibration,2320.3125,-29.459576672138347,
N,N_1_(1772rpm).mat,vibration,2332.03125,-24.873976331961533,
N,N_1_(1772rpm).mat,vibration,2343.75,-25.07382711230084,
N,N_1_(1772rpm).mat,vibration,2355.46875,-25.62190933180262,
N,N_1_(1772rpm).mat,vibration,2367.1875,-22.530724055493042,
N,N_1_(1772rpm).mat,vibration,2378.90625,-23.069362054427405,
N,N_1_(1772rpm).mat,vibration,2390.625,-23.121068602602698,
N,N_1_(1772rpm).mat,vibration,2402.34375,-24.871741797547973,
N,N_1_(1772rpm).mat,vibration,2414.0625,-27.046845091214188,
N,N_1_(1772rpm).mat,vibration,2425.78125,-25.657322647849927,
N,N_1_(1772rpm).mat,vibration,2437.5,-23.467108611591595,
N,N_1_(1772rpm).mat,vibration,2449.21875,-23.003202168460884,
N,N_1_(1772rpm).mat,vibration,2460.9375,-23.370198242017107,
N,N_1_(1772rpm).mat,vibration,2472.65625,-22.653063200207065,
N,N_1_(1772rpm).mat,vibration,2484.375,-21.030353592202754,
N,N_1_(1772rpm).mat,vibration,2496.09375,-20.397304535720053,
N,N_1_(1772rpm).mat,vibration,2507.8125,-20.576421564979867,
N,N_1_(1772rpm).mat,vibration,2519.53125,-17.75778385296515,
N,N_1_(1772rpm).mat,vibration,2531.25,-19.37390956390442,
N,N_1_(1772rpm).mat,vibration,2542.96875,-20.047509766733537,
N,N_1_(1772rpm).mat,vibration,2554.6875,-19.501463789010888,
N,N_1_(1772rpm).mat,vibration,2566.40625,-22.454200392624454,
N,N_1_(1772rpm).mat,vibration,2578.125,-21.619770442336474,
N,N_1_(1772rpm).mat,vibration,2589.84375,-21.161123567453927,
N,N_1_(1772rpm).mat,vibration,2601.5625,-19.986236331885994,
N,N_1_(1772rpm).mat,vibration,2613.28125,-20.058633843375446,
N,N_1_(1772rpm).mat,vibration,2625.0,-19.021792049841448,
N,N_1_(1772rpm).mat,vibration,2636.71875,-19.557791118160505,
N,N_1_(1772rpm).mat,vibration,2648.4375,-18.611978667080866,
N,N_1_(1772rpm).mat,vibration,2660.15625,-19.459991596181517,
N,N_1_(1772rpm).mat,vibration,2671.875,-17.49581421610651,
N,N_1_(1772rpm).mat,vibration,2683.59375,-13.186838125203838,
N,N_1_(1772rpm).mat,vibration,2695.3125,-18.30401278559205,
N,N_1_(1772rpm).mat,vibration,2707.03125,-18.308640528722172,
N,N_1_(1772rpm).mat,vibration,2718.75,-17.697597677763348,
N,N_1_(1772rpm).mat,vibration,2730.46875,-20.262381483966898,
N,N_1_(1772rpm).mat,vibration,2742.1875,-17.785334923025495,
N,N_1_(1772rpm).mat,vibration,2753.90625,-20.492439213560587,
N,N_1_(1772rpm).mat,vibration,2765.625,-19.9730816259548,
N,N_1_(1772rpm).mat,vibration,2777.34375,-20.050030505680606,
N,N_1_(1772rpm).mat,vibration,2789.0625,-21.543679375780705,
N,N_1_(1772rpm).mat,vibration,2800.78125,-22.421084534913838,
N,N_1_(1772rpm).mat,vibration,2812.5,-20.870821119711493,
N,N_1_(1772rpm).mat,vibration,2824.21875,-21.531228448169394,
N,N_1_(1772rpm).mat,vibration,2835.9375,-17.742433457995734,
N,N_1_(1772rpm).mat,vibration,2847.65625,-20.592417328753008,
N,N_1_(1772rpm).mat,vibration,2859.375,-22.420254561602935,
N,N_1_(1772rpm).mat,vibration,2871.09375,-19.140166679533582,
N,N_1_(1772rpm).mat,vibration,2882.8125,-22.691273215097016,
N,N_1_(1772rpm).mat,vibration,2894.53125,-22.60196555965713,
N,N_1_(1772rpm).mat,vibration,2906.25,-20.546864178324785,
N,N_1_(1772rpm).mat,vibration,2917.96875,-22.7256246930924,
N,N_1_(1772rpm).mat,vibration,2929.6875,-24.080612390263934,
N,N_1_(1772rpm).mat,vibration,2941.40625,-27.413173832859627,
N,N_1_(1772rpm).mat,vibration,2953.125,-28.737726653827163,
N,N_1_(1772rpm).mat,vibration,2964.84375,-27.444787026083386,
N,N_1_(1772rpm).mat,vibration,2976.5625,-24.857708186456303,
N,N_1_(1772rpm).mat,vibration,2988.28125,-23.188161002490546,
N,N_1_(1772rpm).mat,vibration,3000.0,-21.082600690638262,
N,N_1_(1772rpm).mat,vibration,3011.71875,-23.235815119299588,
N,N_1_(1772rpm).mat,vibration,3023.4375,-22.55381074554058,
N,N_1_(1772rpm).mat,vibration,3035.15625,-20.84300616122838,
N,N_1_(1772rpm).mat,vibration,3046.875,-23.751917875507402,
N,N_1_(1772rpm).mat,vibration,3058.59375,-23.54640574966465,
N,N_1_(1772rpm).mat,vibration,3070.3125,-23.446256838340197,
N,N_1_(1772rpm).mat,vibration,3082.03125,-23.873488500774755,
N,N_1_(1772rpm).mat,vibration,3093.75,-27.870845262034685,
N,N_1_(1772rpm).mat,vibration,3105.46875,-28.85415260743156,
N,N_1_(1772rpm).mat,vibration,3117.1875,-25.377338948928582,
N,N_1_(1772rpm).mat,vibration,3128.90625,-24.626711140524776,
N,N_1_(1772rpm).mat,vibration,3140.625,-26.23506750513064,
N,N_1_(1772rpm).mat,vibration,3152.34375,-22.537075760948753,
N,N_1_(1772rpm).mat,vibration,3164.0625,-20.28169288307665,
N,N_1_(1772rpm).mat,vibration,3175.78125,-20.444557929468825,
N,N_1_(1772rpm).mat,vibration,3187.5,-19.688792979294284,
N,N_1_(1772rpm).mat,vibration,3199.21875,-18.852419111460925,
N,N_1_(1772rpm).mat,vibration,3210.9375,-21.219591507939267,
N,N_1_(1772rpm).mat,vibration,3222.65625,-21.517657276385734,
N,N_1_(1772rpm).mat,vibration,3234.375,-18.49813516234746,
N,N_1_(1772rpm).mat,vibration,3246.09375,-17.741678492112406,
N,N_1_(1772rpm).mat,vibration,3257.8125,-18.394189825585375,
N,N_1_(1772rpm).mat,vibration,3269.53125,-19.22413666947528,
N,N_1_(1772rpm).mat,vibration,3281.25,-20.916815586833565,
N,N_1_(1772rpm).mat,vibration,3292.96875,-21.389608625433098,
N,N_1_(1772rpm).mat,vibration,3304.6875,-22.65963948055816,
N,N_1_(1772rpm).mat,vibration,3316.40625,-22.126337897268108,
N,N_1_(1772rpm).mat,vibration,3328.125,-21.22348455498724,
N,N_1_(1772rpm).mat,vibration,3339.84375,-23.916247677923796,
N,N_1_(1772rpm).mat,vibration,3351.5625,-22.393599646369662,
N,N_1_(1772rpm).mat,vibration,3363.28125,-23.136492788153383,
N,N_1_(1772rpm).mat,vibration,3375.0,-22.919936385963666,
N,N_1_(1772rpm).mat,vibration,3386.71875,-22.781671067064547,
N,N_1_(1772rpm).mat,vibration,3398.4375,-23.444425529948518,
