class,file,time_s,demeaned_amplitude_original_unit
N,N_1_(1772rpm).mat,0.3120833333333333,-0.14991367957692306
N,N_1_(1772rpm).mat,0.3122916666666667,-0.24942321803846154
N,N_1_(1772rpm).mat,0.3125,-0.05541091034615385
N,N_1_(1772rpm).mat,0.3127083333333333,0.0630826281153846
N,N_1_(1772rpm).mat,0.3129166666666667,0.1054315511923077
N,N_1_(1772rpm).mat,0.313125,0.16968508965384613
N,N_1_(1772rpm).mat,0.31333333333333335,0.13943585888461538
N,N_1_(1772rpm).mat,0.31354166666666666,0.030747243499999997
N,N_1_(1772rpm).mat,0.31375,-0.09671675649999999
N,N_1_(1772rpm).mat,0.31395833333333334,-0.0681364488076923
N,N_1_(1772rpm).mat,0.31416666666666665,-0.019529064192307693
N,N_1_(1772rpm).mat,0.314375,-0.008681064192307693
N,N_1_(1772rpm).mat,0.3145833333333333,-0.03288044880769231
N,N_1_(1772rpm).mat,0.3147916666666667,-0.036844141115384615
N,N_1_(1772rpm).mat,0.315,0.0482709358076923
N,N_1_(1772rpm).mat,0.3152083333333333,-0.008472448807692308
N,N_1_(1772rpm).mat,0.3154166666666667,0.01051155119230769
N,N_1_(1772rpm).mat,0.315625,-0.10547860265384613
N,N_1_(1772rpm).mat,0.31583333333333335,0.04242970503846153
N,N_1_(1772rpm).mat,0.31604166666666667,0.15841985888461538
N,N_1_(1772rpm).mat,0.31625,0.07914601273076922
N,N_1_(1772rpm).mat,0.31645833333333334,0.05619832042307692
N,N_1_(1772rpm).mat,0.31666666666666665,-0.03851306419230769
N,N_1_(1772rpm).mat,0.316875,0.012180474269230768
N,N_1_(1772rpm).mat,0.31708333333333333,-0.03809583342307692
N,N_1_(1772rpm).mat,0.3172916666666667,-0.04268537188461538
N,N_1_(1772rpm).mat,0.3175,-0.06917952573076923
N,N_1_(1772rpm).mat,0.3177083333333333,-0.002631218038461539
N,N_1_(1772rpm).mat,0.3179166666666667,-0.017442910346153844
N,N_1_(1772rpm).mat,0.318125,-0.06730198726923077
N,N_1_(1772rpm).mat,0.31833333333333336,-0.05979183342307693
N,N_1_(1772rpm).mat,0.31854166666666667,0.00321001273076923
N,N_1_(1772rpm).mat,0.31875,0.06558601273076924
N,N_1_(1772rpm).mat,0.31895833333333334,0.0388832435
N,N_1_(1772rpm).mat,0.31916666666666665,0.01405801273076923
N,N_1_(1772rpm).mat,0.319375,-0.006386294961538462
N,N_1_(1772rpm).mat,0.31958333333333333,-0.05687121803846154
N,N_1_(1772rpm).mat,0.31979166666666664,-0.18704721803846153
N,N_1_(1772rpm).mat,0.32,-0.08795491034615384
N,N_1_(1772rpm).mat,0.3202083333333333,0.029704166576923072
N,N_1_(1772rpm).mat,0.3204166666666667,0.04409862811538461
N,N_1_(1772rpm).mat,0.320625,0.1310912435
N,N_1_(1772rpm).mat,0.32083333333333336,0.1012592435
N,N_1_(1772rpm).mat,0.32104166666666667,0.06537739734615385
N,N_1_(1772rpm).mat,0.32125,-0.05958321803846153
N,N_1_(1772rpm).mat,0.32145833333333335,-0.13572783342307693
N,N_1_(1772rpm).mat,0.32166666666666666,-0.029959833423076915
N,N_1_(1772rpm).mat,0.321875,-0.009306910346153847
N,N_1_(1772rpm).mat,0.32208333333333333,0.06099647426923076
N,N_1_(1772rpm).mat,0.32229166666666664,0.008216781961538461
N,N_1_(1772rpm).mat,0.3225,0.06078785888461538
N,N_1_(1772rpm).mat,0.3227083333333333,0.033667858884615376
N,N_1_(1772rpm).mat,0.3229166666666667,-0.10902506419230769
N,N_1_(1772rpm).mat,0.323125,-0.14490691034615386
N,N_1_(1772rpm).mat,0.3233333333333333,-0.049986910346153844
N,N_1_(1772rpm).mat,0.32354166666666667,-0.027039218038461536
N,N_1_(1772rpm).mat,0.32375,0.06621185888461538
N,N_1_(1772rpm).mat,0.32395833333333335,-0.010141371884615384
N,N_1_(1772rpm).mat,0.32416666666666666,0.014266628115384617
N,N_1_(1772rpm).mat,0.324375,0.0603706281153846
N,N_1_(1772rpm).mat,0.32458333333333333,0.026783551192307697
N,N_1_(1772rpm).mat,0.32479166666666665,-0.03308906419230769
N,N_1_(1772rpm).mat,0.325,-0.029333987269230765
N,N_1_(1772rpm).mat,0.3252083333333333,0.051400166576923076
N,N_1_(1772rpm).mat,0.3254166666666667,-0.007012141115384616
N,N_1_(1772rpm).mat,0.325625,0.020316474269230767
N,N_1_(1772rpm).mat,0.3258333333333333,0.020733705038461534
N,N_1_(1772rpm).mat,0.3260416666666667,-0.04435429496153846
N,N_1_(1772rpm).mat,0.32625,0.05849308965384614
N,N_1_(1772rpm).mat,0.32645833333333335,0.07789432042307694
N,N_1_(1772rpm).mat,0.32666666666666666,0.03158170503846154
N,N_1_(1772rpm).mat,0.326875,0.027409397346153847
N,N_1_(1772rpm).mat,0.32708333333333334,-0.003465679576923077
N,N_1_(1772rpm).mat,0.32729166666666665,-0.049986910346153844
N,N_1_(1772rpm).mat,0.3275,0.004044474269230769
N,N_1_(1772rpm).mat,0.3277083333333333,0.04180385888461539
N,N_1_(1772rpm).mat,0.3279166666666667,0.027409397346153847
N,N_1_(1772rpm).mat,0.328125,0.016978628115384618
N,N_1_(1772rpm).mat,0.3283333333333333,0.039926320423076915
N,N_1_(1772rpm).mat,0.3285416666666667,0.04409862811538461
N,N_1_(1772rpm).mat,0.32875,-0.14657583342307692
N,N_1_(1772rpm).mat,0.32895833333333335,-0.14720167957692307
N,N_1_(1772rpm).mat,0.32916666666666666,-0.14615860265384617
N,N_1_(1772rpm).mat,0.329375,0.011137397346153847
N,N_1_(1772rpm).mat,0.32958333333333334,0.07998047426923076
N,N_1_(1772rpm).mat,0.32979166666666665,0.07163585888461539
N,N_1_(1772rpm).mat,0.33,0.07914601273076922
N,N_1_(1772rpm).mat,0.3302083333333333,0.12212078196153846
N,N_1_(1772rpm).mat,0.3304166666666667,0.04514170503846154
N,N_1_(1772rpm).mat,0.330625,-0.06917952573076923
N,N_1_(1772rpm).mat,0.3308333333333333,-0.1686890641923077
N,N_1_(1772rpm).mat,0.3310416666666667,-0.025578910346153845
N,N_1_(1772rpm).mat,0.33125,-0.04059921803846154
N,N_1_(1772rpm).mat,0.33145833333333335,-0.07293460265384615
N,N_1_(1772rpm).mat,0.33166666666666667,-0.0207807565
N,N_1_(1772rpm).mat,0.331875,0.07601678196153845
N,N_1_(1772rpm).mat,0.33208333333333334,0.04305555119230769
N,N_1_(1772rpm).mat,0.33229166666666665,-0.004300141115384616
N,N_1_(1772rpm).mat,0.3325,-0.05249029496153846
N,N_1_(1772rpm).mat,0.33270833333333333,0.07226170503846154
N,N_1_(1772rpm).mat,0.3329166666666667,0.11231585888461539
N,N_1_(1772rpm).mat,0.333125,0.004878935807692305
N,N_1_(1772rpm).mat,0.3333333333333333,-0.002839833423076924
N,N_1_(1772rpm).mat,0.3335416666666667,-0.006177679576923077
N,N_1_(1772rpm).mat,0.33375,0.027409397346153847
N,N_1_(1772rpm).mat,0.33395833333333336,-0.0896238334230769
N,N_1_(1772rpm).mat,0.33416666666666667,-0.037469987269230766
N,N_1_(1772rpm).mat,0.334375,-0.04644044880769231
N,N_1_(1772rpm).mat,0.33458333333333334,-0.05687121803846154
N,N_1_(1772rpm).mat,0.33479166666666665,0.0630826281153846
N,N_1_(1772rpm).mat,0.335,0.06767216657692308
N,N_1_(1772rpm).mat,0.33520833333333333,0.08832508965384615
N,N_1_(1772rpm).mat,0.33541666666666664,0.01677001273076923
N,N_1_(1772rpm).mat,0.335625,0.026574935807692306
N,N_1_(1772rpm).mat,0.3358333333333333,-0.03371491034615385
N,N_1_(1772rpm).mat,0.3360416666666667,-0.019737679576923076
N,N_1_(1772rpm).mat,0.33625,-0.030585679576923073
N,N_1_(1772rpm).mat,0.33645833333333336,-0.1736958334230769
N,N_1_(1772rpm).mat,0.33666666666666667,-0.1307210641923077
N,N_1_(1772rpm).mat,0.336875,0.05286047426923077
N,N_1_(1772rpm).mat,0.33708333333333335,0.10251093580769231
N,N_1_(1772rpm).mat,0.33729166666666666,0.053069089653846144
N,N_1_(1772rpm).mat,0.3375,0.07664262811538462
N,N_1_(1772rpm).mat,0.33770833333333333,0.06913247426923076
N,N_1_(1772rpm).mat,0.33791666666666664,0.01614416657692308
N,N_1_(1772rpm).mat,0.338125,-0.06020906419230769
N,N_1_(1772rpm).mat,0.3383333333333333,-0.11799552573076923
N,N_1_(1772rpm).mat,0.3385416666666667,-0.023909987269230767
N,N_1_(1772rpm).mat,0.33875,-0.002631218038461539
N,N_1_(1772rpm).mat,0.3389583333333333,0.05578108965384615
N,N_1_(1772rpm).mat,0.33916666666666667,0.00321001273076923
N,N_1_(1772rpm).mat,0.339375,0.062039551192307696
N,N_1_(1772rpm).mat,0.33958333333333335,0.06934108965384615
N,N_1_(1772rpm).mat,0.33979166666666666,-0.06771921803846152
N,N_1_(1772rpm).mat,0.34,-0.0940047565
N,N_1_(1772rpm).mat,0.34020833333333333,-0.07251737188461538
N,N_1_(1772rpm).mat,0.34041666666666665,-0.03538383342307693
N,N_1_(1772rpm).mat,0.340625,0.013849397346153846
N,N_1_(1772rpm).mat,0.3408333333333333,-0.005343218038461539
N,N_1_(1772rpm).mat,0.3410416666666667,0.07726847426923077
N,N_1_(1772rpm).mat,0.34125,0.11627955119230772
N,N_1_(1772rpm).mat,0.3414583333333333,-0.008263833423076924
N,N_1_(1772rpm).mat,0.3416666666666667,-0.08503429496153846
N,N_1_(1772rpm).mat,0.341875,-0.003465679576923077
N,N_1_(1772rpm).mat,0.34208333333333335,-0.01681706419230769
N,N_1_(1772rpm).mat,0.34229166666666666,-0.0036742949615384615
N,N_1_(1772rpm).mat,0.3425,-0.03517521803846154
N,N_1_(1772rpm).mat,0.34270833333333334,0.02469739734615384
N,N_1_(1772rpm).mat,0.34291666666666665,0.008008166576923074
N,N_1_(1772rpm).mat,0.343125,-0.01994629496153846
N,N_1_(1772rpm).mat,0.3433333333333333,-0.01493952573076923
N,N_1_(1772rpm).mat,0.3435416666666667,-0.02265829496153846
N,N_1_(1772rpm).mat,0.34375,0.011554628115384614
N,N_1_(1772rpm).mat,0.3439583333333333,-0.012227525730769231
N,N_1_(1772rpm).mat,0.3441666666666667,-0.047274910346153845
N,N_1_(1772rpm).mat,0.344375,-0.023701371884615383
N,N_1_(1772rpm).mat,0.34458333333333335,0.026574935807692306
N,N_1_(1772rpm).mat,0.34479166666666666,-0.018903218038461535
N,N_1_(1772rpm).mat,0.345,-0.019320448807692306
N,N_1_(1772rpm).mat,0.34520833333333334,0.12671032042307692
N,N_1_(1772rpm).mat,0.34541666666666665,0.04347278196153846
N,N_1_(1772rpm).mat,0.345625,-0.0748121411153846
N,N_1_(1772rpm).mat,0.3458333333333333,-0.18162321803846151
N,N_1_(1772rpm).mat,0.3460416666666667,-0.07105706419230769
N,N_1_(1772rpm).mat,0.34625,0.08477862811538463
N,N_1_(1772rpm).mat,0.3464583333333333,0.10292816657692307
N,N_1_(1772rpm).mat,0.3466666666666667,0.12462416657692309
N,N_1_(1772rpm).mat,0.346875,0.12671032042307692
N,N_1_(1772rpm).mat,0.34708333333333335,0.11273308965384617
N,N_1_(1772rpm).mat,0.34729166666666667,0.01092878196153846
N,N_1_(1772rpm).mat,0.3475,-0.022241064192307692
N,N_1_(1772rpm).mat,0.34770833333333334,-0.1088164488076923
N,N_1_(1772rpm).mat,0.34791666666666665,-0.025996141115384615
N,N_1_(1772rpm).mat,0.348125,-0.08941521803846154
N,N_1_(1772rpm).mat,0.34833333333333333,-0.08586875649999999
N,N_1_(1772rpm).mat,0.3485416666666667,-0.012436141115384615
N,N_1_(1772rpm).mat,0.34875,0.004670320423076921
N,N_1_(1772rpm).mat,0.3489583333333333,0.036588474269230765
N,N_1_(1772rpm).mat,0.3491666666666667,-0.022241064192307692
N,N_1_(1772rpm).mat,0.349375,0.09416632042307692
N,N_1_(1772rpm).mat,0.34958333333333336,0.04576755119230769
N,N_1_(1772rpm).mat,0.34979166666666667,0.014683858884615384
N,N_1_(1772rpm).mat,0.35,-0.04560598726923077
N,N_1_(1772rpm).mat,0.35020833333333334,0.009259858884615385
N,N_1_(1772rpm).mat,0.35041666666666665,-0.003465679576923077
N,N_1_(1772rpm).mat,0.350625,-0.014730910346153847
N,N_1_(1772rpm).mat,0.35083333333333333,-0.0030484488076923093
N,N_1_(1772rpm).mat,0.35104166666666664,-0.05541091034615385
N,N_1_(1772rpm).mat,0.35125,0.013014935807692309
N,N_1_(1772rpm).mat,0.3514583333333333,-0.06458998726923076
N,N_1_(1772rpm).mat,0.3516666666666667,-0.024744448807692308
N,N_1_(1772rpm).mat,0.351875,0.09249739734615385
N,N_1_(1772rpm).mat,0.35208333333333336,0.07455647426923077
N,N_1_(1772rpm).mat,0.35229166666666667,0.11920016657692308
N,N_1_(1772rpm).mat,0.3525,0.04806232042307692
N,N_1_(1772rpm).mat,0.35270833333333335,0.0030013973461538463
N,N_1_(1772rpm).mat,0.35291666666666666,-0.055202294961538466
N,N_1_(1772rpm).mat,0.353125,-0.10839921803846152
N,N_1_(1772rpm).mat,0.35333333333333333,-0.12279367957692307
N,N_1_(1772rpm).mat,0.35354166666666664,-0.09296167957692307
N,N_1_(1772rpm).mat,0.35375,0.07872878196153847
N,N_1_(1772rpm).mat,0.3539583333333333,0.07747708965384616
N,N_1_(1772rpm).mat,0.3541666666666667,0.005922012730769232
N,N_1_(1772rpm).mat,0.354375,0.039509089653846155
N,N_1_(1772rpm).mat,0.3545833333333333,0.08832508965384615
N,N_1_(1772rpm).mat,0.35479166666666667,-0.008055218038461539
N,N_1_(1772rpm).mat,0.355,-0.03809583342307692
N,N_1_(1772rpm).mat,0.35520833333333335,-0.0873290641923077
N,N_1_(1772rpm).mat,0.35541666666666666,-0.0750207565
N,N_1_(1772rpm).mat,0.355625,-0.014105064192307693
N,N_1_(1772rpm).mat,0.35583333333333333,0.0057133973461538454
N,N_1_(1772rpm).mat,0.35604166666666665,0.03429370503846153
N,N_1_(1772rpm).mat,0.35625,-0.012853371884615385
N,N_1_(1772rpm).mat,0.3564583333333333,0.01030293580769231
N,N_1_(1772rpm).mat,0.3566666666666667,0.012597705038461535
N,N_1_(1772rpm).mat,0.356875,-0.054993679576923075
N,N_1_(1772rpm).mat,0.3570833333333333,-0.011184448807692308
N,N_1_(1772rpm).mat,0.3572916666666667,0.006547858884615383
N,N_1_(1772rpm).mat,0.3575,-0.033297679576923075
N,N_1_(1772rpm).mat,0.35770833333333335,0.047019243499999995
N,N_1_(1772rpm).mat,0.35791666666666666,0.10459708965384616
N,N_1_(1772rpm).mat,0.358125,0.0864475511923077
N,N_1_(1772rpm).mat,0.35833333333333334,-0.049361064192307694
N,N_1_(1772rpm).mat,0.35854166666666665,-0.002005371884615385
N,N_1_(1772rpm).mat,0.35875,0.04347278196153846
N,N_1_(1772rpm).mat,0.3589583333333333,-0.054993679576923075
N,N_1_(1772rpm).mat,0.3591666666666667,-0.10839921803846152
N,N_1_(1772rpm).mat,0.359375,-0.06146075650000001
N,N_1_(1772rpm).mat,0.3595833333333333,0.03429370503846153
N,N_1_(1772rpm).mat,0.3597916666666667,0.05995339734615385
N,N_1_(1772rpm).mat,0.36,0.020733705038461534
N,N_1_(1772rpm).mat,0.36020833333333335,0.053277705038461534
N,N_1_(1772rpm).mat,0.36041666666666666,0.029912781961538456
N,N_1_(1772rpm).mat,0.360625,-0.04059921803846154
N,N_1_(1772rpm).mat,0.36083333333333334,-0.12529706419230768
N,N_1_(1772rpm).mat,0.36104166666666665,-0.09358752573076921
N,N_1_(1772rpm).mat,0.36125,-0.01493952573076923
N,N_1_(1772rpm).mat,0.3614583333333333,0.02761801273076923
N,N_1_(1772rpm).mat,0.3616666666666667,0.029912781961538456
N,N_1_(1772rpm).mat,0.361875,-0.0024226026538461537
N,N_1_(1772rpm).mat,0.3620833333333333,0.054946628115384616
N,N_1_(1772rpm).mat,0.3622916666666667,-0.007012141115384616
N,N_1_(1772rpm).mat,0.3625,-0.18579552573076924
N,N_1_(1772rpm).mat,0.36270833333333335,-0.13593644880769232
N,N_1_(1772rpm).mat,0.36291666666666667,0.011971858884615385
N,N_1_(1772rpm).mat,0.363125,0.14485985888461536
N,N_1_(1772rpm).mat,0.36333333333333334,0.1999343204230769
N,N_1_(1772rpm).mat,0.36354166666666665,0.08582170503846155
N,N_1_(1772rpm).mat,0.36375,0.060579243500000005
N,N_1_(1772rpm).mat,0.36395833333333333,0.006547858884615383
N,N_1_(1772rpm).mat,0.3641666666666667,-0.10839921803846152
N,N_1_(1772rpm).mat,0.364375,-0.0789844488076923
N,N_1_(1772rpm).mat,0.3645833333333333,-0.13697952573076924
N,N_1_(1772rpm).mat,0.3647916666666667,-0.0856601411153846
N,N_1_(1772rpm).mat,0.365,0.05557247426923076
N,N_1_(1772rpm).mat,0.36520833333333336,0.049105397346153844
N,N_1_(1772rpm).mat,0.36541666666666667,0.10772632042307694
N,N_1_(1772rpm).mat,0.365625,0.04347278196153846
N,N_1_(1772rpm).mat,0.36583333333333334,-0.0009622949615384622
N,N_1_(1772rpm).mat,0.36604166666666665,0.0050875511923076915
N,N_1_(1772rpm).mat,0.36625,0.0023755511923076907
N,N_1_(1772rpm).mat,0.36645833333333333,0.06224816657692307
N,N_1_(1772rpm).mat,0.36666666666666664,-0.037469987269230766
N,N_1_(1772rpm).mat,0.366875,-0.05395060265384615
N,N_1_(1772rpm).mat,0.3670833333333333,0.006965089653846153
N,N_1_(1772rpm).mat,0.3672916666666667,8.078196153846217e-05
N,N_1_(1772rpm).mat,0.3675,-0.12592291034615385
N,N_1_(1772rpm).mat,0.36770833333333336,-0.07439491034615382
N,N_1_(1772rpm).mat,0.36791666666666667,0.02198539734615385
N,N_1_(1772rpm).mat,0.368125,0.059536166576923066
N,N_1_(1772rpm).mat,0.36833333333333335,0.02407155119230769
N,N_1_(1772rpm).mat,0.36854166666666666,-0.01848598726923077
N,N_1_(1772rpm).mat,0.36875,0.10710047426923076
N,N_1_(1772rpm).mat,0.36895833333333333,0.07726847426923077
N,N_1_(1772rpm).mat,0.36916666666666664,0.011137397346153847
N,N_1_(1772rpm).mat,0.369375,0.0226112435
N,N_1_(1772rpm).mat,0.3695833333333333,-0.03288044880769231
N,N_1_(1772rpm).mat,0.3697916666666667,-0.1482447565
N,N_1_(1772rpm).mat,0.37,-0.16660291034615385
N,N_1_(1772rpm).mat,0.3702083333333333,-0.12842629496153846
N,N_1_(1772rpm).mat,0.37041666666666667,-0.008681064192307693
N,N_1_(1772rpm).mat,0.370625,0.15591647426923075
N,N_1_(1772rpm).mat,0.37083333333333335,0.15862847426923077
N,N_1_(1772rpm).mat,0.37104166666666666,0.1335946281153846
N,N_1_(1772rpm).mat,0.37125,0.11294170503846153
N,N_1_(1772rpm).mat,0.37145833333333333,0.05014847426923076
N,N_1_(1772rpm).mat,0.37166666666666665,-0.062295218038461546
N,N_1_(1772rpm).mat,0.371875,-0.17494752573076922
N,N_1_(1772rpm).mat,0.3720833333333333,-0.057705679576923075
N,N_1_(1772rpm).mat,0.3722916666666667,0.035754012730769225
N,N_1_(1772rpm).mat,0.3725,0.1217035511923077
N,N_1_(1772rpm).mat,0.3727083333333333,0.04514170503846154
N,N_1_(1772rpm).mat,0.3729166666666667,-0.007846602653846154
N,N_1_(1772rpm).mat,0.373125,0.0036272435000000002
N,N_1_(1772rpm).mat,0.37333333333333335,-0.048109371884615386
N,N_1_(1772rpm).mat,0.37354166666666666,-0.09024967957692308
N,N_1_(1772rpm).mat,0.37375,-0.04873521803846154
N,N_1_(1772rpm).mat,0.37395833333333334,-0.05728844880769231
N,N_1_(1772rpm).mat,0.37416666666666665,-0.03350629496153846
N,N_1_(1772rpm).mat,0.374375,0.07643401273076923
N,N_1_(1772rpm).mat,0.3745833333333333,0.07893739734615383
N,N_1_(1772rpm).mat,0.3747916666666667,0.07455647426923077
N,N_1_(1772rpm).mat,0.375,-0.07001398726923076
N,N_1_(1772rpm).mat,0.3752083333333333,-0.08670321803846152
N,N_1_(1772rpm).mat,0.3754166666666667,-0.0017967565000000013
N,N_1_(1772rpm).mat,0.375625,0.04180385888461539
N,N_1_(1772rpm).mat,0.37583333333333335,-0.02182383342307692
N,N_1_(1772rpm).mat,0.37604166666666666,-0.027456448807692307
N,N_1_(1772rpm).mat,0.37625,-0.03142014111538461
N,N_1_(1772rpm).mat,0.37645833333333334,0.05807585888461539
N,N_1_(1772rpm).mat,0.37666666666666665,-0.0358010641923077
N,N_1_(1772rpm).mat,0.376875,0.008008166576923074
N,N_1_(1772rpm).mat,0.3770833333333333,0.008634012730769232
N,N_1_(1772rpm).mat,0.3772916666666667,0.07017555119230771
N,N_1_(1772rpm).mat,0.3775,0.042846935807692305
N,N_1_(1772rpm).mat,0.3777083333333333,0.004670320423076921
N,N_1_(1772rpm).mat,0.3779166666666667,-0.05582814111538462
N,N_1_(1772rpm).mat,0.378125,-0.038930294961538464
N,N_1_(1772rpm).mat,0.37833333333333335,0.035754012730769225
N,N_1_(1772rpm).mat,0.37854166666666667,0.0057133973461538454
N,N_1_(1772rpm).mat,0.37875,0.07163585888461539
N,N_1_(1772rpm).mat,0.37895833333333334,-0.04956967957692308
N,N_1_(1772rpm).mat,0.37916666666666665,-0.0789844488076923
N,N_1_(1772rpm).mat,0.379375,-0.15033091034615384
N,N_1_(1772rpm).mat,0.37958333333333333,-0.055619525730769226
N,N_1_(1772rpm).mat,0.3797916666666667,0.052443243499999986
N,N_1_(1772rpm).mat,0.38,0.0566155511923077
N,N_1_(1772rpm).mat,0.3802083333333333,0.12420693580769233
N,N_1_(1772rpm).mat,0.3804166666666667,0.15111832042307694
N,N_1_(1772rpm).mat,0.380625,0.15591647426923075
N,N_1_(1772rpm).mat,0.38083333333333336,-0.08190506419230768
N,N_1_(1772rpm).mat,0.38104166666666667,-0.12988660265384616
N,N_1_(1772rpm).mat,0.38125,-0.15325152573076922
N,N_1_(1772rpm).mat,0.38145833333333334,-0.0789844488076923
N,N_1_(1772rpm).mat,0.38166666666666665,-0.11257152573076924
N,N_1_(1772rpm).mat,0.381875,-0.03225460265384616
N,N_1_(1772rpm).mat,0.38208333333333333,0.0674635511923077
N,N_1_(1772rpm).mat,0.38229166666666664,0.1079349358076923
N,N_1_(1772rpm).mat,0.3825,0.07184447426923078
N,N_1_(1772rpm).mat,0.3827083333333333,-0.0036742949615384615
N,N_1_(1772rpm).mat,0.3829166666666667,0.0795632435
N,N_1_(1772rpm).mat,0.383125,0.07476508965384614
N,N_1_(1772rpm).mat,0.38333333333333336,0.04034355119230769
N,N_1_(1772rpm).mat,0.38354166666666667,-0.05687121803846154
N,N_1_(1772rpm).mat,0.38375,-0.062086602653846155
N,N_1_(1772rpm).mat,0.38395833333333335,0.02407155119230769
N,N_1_(1772rpm).mat,0.38416666666666666,-0.01994629496153846
N,N_1_(1772rpm).mat,0.384375,-0.041016448807692306
N,N_1_(1772rpm).mat,0.38458333333333333,-0.14845337188461538
N,N_1_(1772rpm).mat,0.38479166666666664,0.09646108965384616
N,N_1_(1772rpm).mat,0.385,0.08498724350000002
N,N_1_(1772rpm).mat,0.3852083333333333,0.012597705038461535
N,N_1_(1772rpm).mat,0.3854166666666667,0.020316474269230767
N,N_1_(1772rpm).mat,0.385625,0.06829801273076923
N,N_1_(1772rpm).mat,0.3858333333333333,0.07893739734615383
N,N_1_(1772rpm).mat,0.38604166666666667,-0.09296167957692307
N,N_1_(1772rpm).mat,0.38625,-0.047274910346153845
N,N_1_(1772rpm).mat,0.38645833333333335,-0.10944229496153844
N,N_1_(1772rpm).mat,0.38666666666666666,-0.09442198726923075
N,N_1_(1772rpm).mat,0.386875,-0.09880291034615384
N,N_1_(1772rpm).mat,0.38708333333333333,-0.0451887565
N,N_1_(1772rpm).mat,0.38729166666666665,-0.02411860265384615
N,N_1_(1772rpm).mat,0.3875,0.02615770503846154
N,N_1_(1772rpm).mat,0.3877083333333333,0.011554628115384614
N,N_1_(1772rpm).mat,0.3879166666666667,0.060162012730769224
N,N_1_(1772rpm).mat,0.388125,0.14944939734615384
N,N_1_(1772rpm).mat,0.3883333333333333,0.0509829358076923
N,N_1_(1772rpm).mat,0.3885416666666667,-0.014522294961538463
N,N_1_(1772rpm).mat,0.38875,-0.062295218038461546
N,N_1_(1772rpm).mat,0.38895833333333335,-0.007429371884615385
N,N_1_(1772rpm).mat,0.38916666666666666,0.01635278196153846
N,N_1_(1772rpm).mat,0.389375,-0.04039060265384615
N,N_1_(1772rpm).mat,0.38958333333333334,0.00738232042307692
N,N_1_(1772rpm).mat,0.38979166666666665,0.12504139734615383
N,N_1_(1772rpm).mat,0.39,0.04493308965384615
N,N_1_(1772rpm).mat,0.3902083333333333,-0.0451887565
N,N_1_(1772rpm).mat,0.3904166666666667,-0.07731552573076923
N,N_1_(1772rpm).mat,0.390625,-0.015148141115384614
N,N_1_(1772rpm).mat,0.3908333333333333,-0.0207807565
N,N_1_(1772rpm).mat,0.3910416666666667,0.020107858884615387
N,N_1_(1772rpm).mat,0.39125,0.09228878196153846
N,N_1_(1772rpm).mat,0.39145833333333335,0.04785370503846153
N,N_1_(1772rpm).mat,0.39166666666666666,-0.00012783342307692304
N,N_1_(1772rpm).mat,0.391875,-0.04894383342307692
N,N_1_(1772rpm).mat,0.39208333333333334,-0.11820414111538462
N,N_1_(1772rpm).mat,0.39229166666666665,-0.0009622949615384622
N,N_1_(1772rpm).mat,0.3925,-0.028916756499999998
N,N_1_(1772rpm).mat,0.3927083333333333,-0.05791429496153846
N,N_1_(1772rpm).mat,0.3929166666666667,-0.07522937188461538
N,N_1_(1772rpm).mat,0.393125,0.022194012730769232
N,N_1_(1772rpm).mat,0.3933333333333333,0.07664262811538462
N,N_1_(1772rpm).mat,0.3935416666666667,0.03450232042307692
N,N_1_(1772rpm).mat,0.39375,0.039926320423076915
N,N_1_(1772rpm).mat,0.39395833333333335,0.0632912435
N,N_1_(1772rpm).mat,0.39416666666666667,0.09354047426923078
N,N_1_(1772rpm).mat,0.394375,-0.06709337188461538
N,N_1_(1772rpm).mat,0.39458333333333334,-0.08440844880769229
N,N_1_(1772rpm).mat,0.39479166666666665,-0.06521583342307692
N,N_1_(1772rpm).mat,0.395,-0.01911183342307692
N,N_1_(1772rpm).mat,0.39520833333333333,0.009259858884615385
N,N_1_(1772rpm).mat,0.3954166666666667,0.07622539734615384
N,N_1_(1772rpm).mat,0.395625,0.05181739734615384
N,N_1_(1772rpm).mat,0.3958333333333333,-0.049361064192307694
N,N_1_(1772rpm).mat,0.3960416666666667,-0.10255798726923075
N,N_1_(1772rpm).mat,0.39625,-0.03642691034615384
N,N_1_(1772rpm).mat,0.39645833333333336,0.014892474269230767
N,N_1_(1772rpm).mat,0.39666666666666667,0.08749062811538462
N,N_1_(1772rpm).mat,0.396875,0.0591189358076923
N,N_1_(1772rpm).mat,0.39708333333333334,0.054946628115384616
N,N_1_(1772rpm).mat,0.39729166666666665,-0.003257064192307693
N,N_1_(1772rpm).mat,0.3975,0.03909185888461538
N,N_1_(1772rpm).mat,0.39770833333333333,-0.14699306419230768
N,N_1_(1772rpm).mat,0.39791666666666664,-0.18141460265384612
N,N_1_(1772rpm).mat,0.398125,0.013849397346153846
N,N_1_(1772rpm).mat,0.3983333333333333,-0.014730910346153847
N,N_1_(1772rpm).mat,0.3985416666666667,0.03617124349999999
N,N_1_(1772rpm).mat,0.39875,-0.05165583342307692
N,N_1_(1772rpm).mat,0.39895833333333336,0.07226170503846154
N,N_1_(1772rpm).mat,0.39916666666666667,0.08206662811538463
N,N_1_(1772rpm).mat,0.399375,0.019064781961538463
N,N_1_(1772rpm).mat,0.39958333333333335,-0.008055218038461539
N,N_1_(1772rpm).mat,0.39979166666666666,-0.048109371884615386
