sample_id,stage,frequency_hz,psd
N_difficult_N_1_(1772rpm),primary_processed,747.0703125,6.506762895097583e-07
N_difficult_N_1_(1772rpm),primary_processed,750.0,3.6850597638114854e-07
N_difficult_N_1_(1772rpm),primary_processed,752.9296875,6.756060432354713e-08
N_difficult_N_1_(1772rpm),primary_processed,755.859375,2.0059212567983712e-08
N_difficult_N_1_(1772rpm),primary_processed,758.7890625,3.634517497909492e-08
N_difficult_N_1_(1772rpm),primary_processed,761.71875,5.2300967033511633e-08
N_difficult_N_1_(1772rpm),primary_processed,764.6484375,8.53111412046798e-08
N_difficult_N_1_(1772rpm),primary_processed,767.578125,1.824013485786324e-07
N_difficult_N_1_(1772rpm),primary_processed,770.5078125,7.535438310808399e-08
N_difficult_N_1_(1772rpm),primary_processed,773.4375,3.689994452235758e-08
N_difficult_N_1_(1772rpm),primary_processed,776.3671875,4.272833907007218e-08
N_difficult_N_1_(1772rpm),primary_processed,779.296875,6.84766461170184e-08
N_difficult_N_1_(1772rpm),primary_processed,782.2265625,2.4063704118342558e-08
N_difficult_N_1_(1772rpm),primary_processed,785.15625,8.863517775753823e-09
N_difficult_N_1_(1772rpm),primary_processed,788.0859375,8.436025871036607e-09
N_difficult_N_1_(1772rpm),primary_processed,791.015625,9.736326682313896e-09
N_difficult_N_1_(1772rpm),primary_processed,793.9453125,9.03731166151989e-08
N_difficult_N_1_(1772rpm),primary_processed,796.875,3.5943256538707746e-07
N_difficult_N_1_(1772rpm),primary_processed,799.8046875,1.4343616405714733e-07
N_difficult_N_1_(1772rpm),primary_processed,802.734375,1.3749891608142302e-08
N_difficult_N_1_(1772rpm),primary_processed,805.6640625,1.4845117512514501e-08
N_difficult_N_1_(1772rpm),primary_processed,808.59375,3.752283515059646e-08
N_difficult_N_1_(1772rpm),primary_processed,811.5234375,2.7028268052800148e-08
N_difficult_N_1_(1772rpm),primary_processed,814.453125,2.1835582272487088e-08
N_difficult_N_1_(1772rpm),primary_processed,817.3828125,1.1932570188162462e-08
N_difficult_N_1_(1772rpm),primary_processed,820.3125,1.197309167572327e-08
N_difficult_N_1_(1772rpm),primary_processed,823.2421875,1.7324450368906173e-08
N_difficult_N_1_(1772rpm),primary_processed,826.171875,8.13921081610583e-08
N_difficult_N_1_(1772rpm),primary_processed,829.1015625,4.996459223583464e-08
N_difficult_N_1_(1772rpm),primary_processed,832.03125,3.3194727535828543e-07
N_difficult_N_1_(1772rpm),primary_processed,834.9609375,2.2994261386415618e-07
N_difficult_N_1_(1772rpm),primary_processed,837.890625,2.4639725937910228e-08
N_difficult_N_1_(1772rpm),primary_processed,840.8203125,2.019963941810517e-08
N_difficult_N_1_(1772rpm),primary_processed,843.75,1.1575118795003241e-08
N_difficult_N_1_(1772rpm),primary_processed,846.6796875,2.14846462298652e-08
N_difficult_N_1_(1772rpm),primary_processed,849.609375,1.945153598971192e-07
N_difficult_N_1_(1772rpm),primary_processed,852.5390625,1.997699429817504e-06
N_difficult_N_1_(1772rpm),primary_processed,855.46875,1.7173912173222902e-06
N_difficult_N_1_(1772rpm),primary_processed,858.3984375,1.4814091879214894e-07
N_difficult_N_1_(1772rpm),primary_processed,861.328125,1.9840757203664692e-08
N_difficult_N_1_(1772rpm),primary_processed,864.2578125,1.926961962782974e-08
N_difficult_N_1_(1772rpm),primary_processed,867.1875,2.2030571756661797e-08
N_difficult_N_1_(1772rpm),primary_processed,870.1171875,1.0586721059998563e-08
N_difficult_N_1_(1772rpm),primary_processed,873.046875,9.377807242482288e-09
N_difficult_N_1_(1772rpm),primary_processed,875.9765625,1.3886692012419296e-08
N_difficult_N_1_(1772rpm),primary_processed,878.90625,1.0600281235590797e-08
N_difficult_N_1_(1772rpm),primary_processed,881.8359375,7.589246479603005e-09
N_difficult_N_1_(1772rpm),primary_processed,884.765625,1.1355371305642529e-08
N_difficult_N_1_(1772rpm),primary_processed,887.6953125,1.1350885499736078e-08
N_difficult_N_1_(1772rpm),primary_processed,890.625,1.443401160626031e-08
N_difficult_N_1_(1772rpm),primary_processed,893.5546875,1.5783455214460278e-08
N_difficult_N_1_(1772rpm),primary_processed,896.484375,2.0974358559189653e-08
N_difficult_N_1_(1772rpm),primary_processed,899.4140625,3.313118733079038e-08
N_difficult_N_1_(1772rpm),primary_processed,902.34375,5.380702371746747e-08
N_difficult_N_1_(1772rpm),primary_processed,905.2734375,3.201180653709403e-08
N_difficult_N_1_(1772rpm),primary_processed,908.203125,9.353984806430458e-09
N_difficult_N_1_(1772rpm),primary_processed,911.1328125,1.2960814096921784e-08
N_difficult_N_1_(1772rpm),primary_processed,914.0625,3.0767771339487024e-08
N_difficult_N_1_(1772rpm),primary_processed,916.9921875,2.8767172760784923e-08
N_difficult_N_1_(1772rpm),primary_processed,919.921875,1.0930811135191611e-08
N_difficult_N_1_(1772rpm),primary_processed,922.8515625,4.1780636037234204e-08
N_difficult_N_1_(1772rpm),primary_processed,925.78125,1.0360059554072732e-07
N_difficult_N_1_(1772rpm),primary_processed,928.7109375,7.339921497857498e-08
N_difficult_N_1_(1772rpm),primary_processed,931.640625,2.0095779115801434e-08
N_difficult_N_1_(1772rpm),primary_processed,934.5703125,4.72161019872133e-08
N_difficult_N_1_(1772rpm),primary_processed,937.5,1.868342855372769e-07
N_difficult_N_1_(1772rpm),primary_processed,940.4296875,1.825157439903547e-07
N_difficult_N_1_(1772rpm),primary_processed,943.359375,1.979623859795282e-07
N_difficult_N_1_(1772rpm),primary_processed,946.2890625,2.6409475512409003e-07
N_difficult_N_1_(1772rpm),primary_processed,949.21875,3.290773984206355e-07
N_difficult_N_1_(1772rpm),primary_processed,952.1484375,1.1128731614918285e-06
N_difficult_N_1_(1772rpm),primary_processed,955.078125,2.500489529148567e-06
N_difficult_N_1_(1772rpm),primary_processed,958.0078125,8.115275591633738e-06
N_difficult_N_1_(1772rpm),primary_processed,960.9375,1.855423202353794e-05
N_difficult_N_1_(1772rpm),primary_processed,963.8671875,2.8260130514553363e-06
N_difficult_N_1_(1772rpm),primary_processed,966.796875,4.866586236587153e-08
N_difficult_N_1_(1772rpm),primary_processed,969.7265625,3.5646624546963683e-07
N_difficult_N_1_(1772rpm),primary_processed,972.65625,4.524592396784157e-07
N_difficult_N_1_(1772rpm),primary_processed,975.5859375,8.098120608367283e-08
N_difficult_N_1_(1772rpm),primary_processed,978.515625,3.477446688862525e-08
N_difficult_N_1_(1772rpm),primary_processed,981.4453125,3.8438728117555544e-08
N_difficult_N_1_(1772rpm),primary_processed,984.375,2.23766603588215e-07
N_difficult_N_1_(1772rpm),primary_processed,987.3046875,4.0676102343549757e-07
N_difficult_N_1_(1772rpm),primary_processed,990.234375,7.622794657412472e-08
N_difficult_N_1_(1772rpm),primary_processed,993.1640625,8.045306519663454e-08
N_difficult_N_1_(1772rpm),primary_processed,996.09375,1.470029128632771e-07
N_difficult_N_1_(1772rpm),primary_processed,999.0234375,4.672006612036178e-07
N_difficult_N_1_(1772rpm),primary_processed,1001.953125,4.688049594371597e-07
N_difficult_N_1_(1772rpm),primary_processed,1004.8828125,1.750543409361169e-07
N_difficult_N_1_(1772rpm),primary_processed,1007.8125,2.629026155233602e-07
N_difficult_N_1_(1772rpm),primary_processed,1010.7421875,7.939574904280491e-08
N_difficult_N_1_(1772rpm),primary_processed,1013.671875,2.497915681626703e-08
N_difficult_N_1_(1772rpm),primary_processed,1016.6015625,3.109396318892885e-08
N_difficult_N_1_(1772rpm),primary_processed,1019.53125,6.342596042321611e-08
N_difficult_N_1_(1772rpm),primary_processed,1022.4609375,3.188586288213842e-08
N_difficult_N_1_(1772rpm),primary_processed,1025.390625,2.008623447665391e-08
N_difficult_N_1_(1772rpm),primary_processed,1028.3203125,1.5146282210471508e-07
N_difficult_N_1_(1772rpm),primary_processed,1031.25,5.004119562871733e-07
N_difficult_N_1_(1772rpm),primary_processed,1034.1796875,6.451005672882146e-07
N_difficult_N_1_(1772rpm),primary_processed,1037.109375,1.5811056500133208e-07
N_difficult_N_1_(1772rpm),primary_processed,1040.0390625,1.25817668744033e-07
N_difficult_N_1_(1772rpm),primary_processed,1042.96875,9.762215939400993e-08
N_difficult_N_1_(1772rpm),primary_processed,1045.8984375,2.5467164350267898e-08
N_difficult_N_1_(1772rpm),primary_processed,1048.828125,2.4785202569103922e-08
N_difficult_N_1_(1772rpm),primary_processed,1051.7578125,2.879224180255454e-08
N_difficult_N_1_(1772rpm),primary_processed,1054.6875,2.791192252455147e-07
N_difficult_N_1_(1772rpm),primary_processed,1057.6171875,1.2108233193953895e-05
N_difficult_N_1_(1772rpm),primary_processed,1060.546875,1.635263109031011e-05
N_difficult_N_1_(1772rpm),primary_processed,1063.4765625,1.2992502874697592e-06
N_difficult_N_1_(1772rpm),primary_processed,1066.40625,9.765008671233964e-07
N_difficult_N_1_(1772rpm),primary_processed,1069.3359375,5.080190310604421e-07
N_difficult_N_1_(1772rpm),primary_processed,1072.265625,1.422369336450971e-08
N_difficult_N_1_(1772rpm),primary_processed,1075.1953125,1.123956170915591e-08
N_difficult_N_1_(1772rpm),primary_processed,1078.125,1.7325574108212217e-08
N_difficult_N_1_(1772rpm),primary_processed,1081.0546875,1.1061726089821474e-08
N_difficult_N_1_(1772rpm),primary_processed,1083.984375,5.012299134447612e-08
N_difficult_N_1_(1772rpm),primary_processed,1086.9140625,4.994979278596468e-07
N_difficult_N_1_(1772rpm),primary_processed,1089.84375,1.08189310254048e-06
N_difficult_N_1_(1772rpm),primary_processed,1092.7734375,7.959945140958425e-07
N_difficult_N_1_(1772rpm),primary_processed,1095.703125,2.5029288872571236e-07
N_difficult_N_1_(1772rpm),primary_processed,1098.6328125,4.5560554529459434e-08
N_difficult_N_1_(1772rpm),primary_processed,1101.5625,3.084265095870063e-08
N_difficult_N_1_(1772rpm),primary_processed,1104.4921875,1.6501592367123442e-08
N_difficult_N_1_(1772rpm),primary_processed,1107.421875,7.401024604303433e-08
N_difficult_N_1_(1772rpm),primary_processed,1110.3515625,3.148502736149833e-07
N_difficult_N_1_(1772rpm),primary_processed,1113.28125,4.6205483544940736e-07
N_difficult_N_1_(1772rpm),primary_processed,1116.2109375,1.1114831052336467e-06
N_difficult_N_1_(1772rpm),primary_processed,1119.140625,2.15202498947627e-06
N_difficult_N_1_(1772rpm),primary_processed,1122.0703125,5.391548096204042e-07
N_difficult_N_1_(1772rpm),primary_processed,1125.0,1.1735745139804367e-07
N_difficult_N_1_(1772rpm),primary_processed,1127.9296875,1.8828296440766614e-08
N_difficult_N_1_(1772rpm),primary_processed,1130.859375,1.1500455617261135e-08
N_difficult_N_1_(1772rpm),primary_processed,1133.7890625,1.4561431022419687e-08
N_difficult_N_1_(1772rpm),primary_processed,1136.71875,3.8146193948352184e-08
N_difficult_N_1_(1772rpm),primary_processed,1139.6484375,3.437757207061759e-08
N_difficult_N_1_(1772rpm),primary_processed,1142.578125,2.0256792898052495e-08
N_difficult_N_1_(1772rpm),primary_processed,1145.5078125,5.8961006124288363e-08
N_difficult_N_1_(1772rpm),primary_processed,1148.4375,1.287782533472967e-07
N_difficult_N_1_(1772rpm),primary_processed,1151.3671875,7.72336378264808e-08
N_difficult_N_1_(1772rpm),primary_processed,1154.296875,1.5334237840659808e-08
N_difficult_N_1_(1772rpm),primary_processed,1157.2265625,1.024619757108906e-08
N_difficult_N_1_(1772rpm),primary_processed,1160.15625,2.3265691530118563e-08
N_difficult_N_1_(1772rpm),primary_processed,1163.0859375,3.01141911528265e-08
N_difficult_N_1_(1772rpm),primary_processed,1166.015625,1.928162097167385e-08
N_difficult_N_1_(1772rpm),primary_processed,1168.9453125,3.68555444537516e-08
N_difficult_N_1_(1772rpm),primary_processed,1171.875,6.599541518874348e-07
N_difficult_N_1_(1772rpm),primary_processed,1174.8046875,1.2083500469566172e-06
N_difficult_N_1_(1772rpm),primary_processed,1177.734375,8.105980435492633e-07
N_difficult_N_1_(1772rpm),primary_processed,1180.6640625,6.973731468647524e-07
N_difficult_N_1_(1772rpm),primary_processed,1183.59375,5.861226535142116e-08
N_difficult_N_1_(1772rpm),primary_processed,1186.5234375,1.2956109850474222e-08
N_difficult_N_1_(1772rpm),primary_processed,1189.453125,6.496346383736524e-09
N_difficult_N_1_(1772rpm),primary_processed,1192.3828125,1.2637960406118813e-08
N_difficult_N_1_(1772rpm),primary_processed,1195.3125,2.5215242321809077e-08
N_difficult_N_1_(1772rpm),primary_processed,1198.2421875,2.8198725706748944e-08
N_difficult_N_1_(1772rpm),primary_processed,1201.171875,1.9293236873415206e-08
N_difficult_N_1_(1772rpm),primary_processed,1204.1015625,2.041968466415596e-08
N_difficult_N_1_(1772rpm),primary_processed,1207.03125,3.562724815449433e-08
N_difficult_N_1_(1772rpm),primary_processed,1209.9609375,3.644029773788907e-08
N_difficult_N_1_(1772rpm),primary_processed,1212.890625,1.5193788184530117e-08
N_difficult_N_1_(1772rpm),primary_processed,1215.8203125,1.3954856660219858e-08
N_difficult_N_1_(1772rpm),primary_processed,1218.75,6.1711334081216e-08
N_difficult_N_1_(1772rpm),primary_processed,1221.6796875,1.6091908990822458e-07
N_difficult_N_1_(1772rpm),primary_processed,1224.609375,5.9534054333455305e-08
N_difficult_N_1_(1772rpm),primary_processed,1227.5390625,1.6025171590502787e-08
N_difficult_N_1_(1772rpm),primary_processed,1230.46875,1.6739358059219204e-08
N_difficult_N_1_(1772rpm),primary_processed,1233.3984375,2.4801321214820246e-08
N_difficult_N_1_(1772rpm),primary_processed,1236.328125,3.892244170441009e-08
N_difficult_N_1_(1772rpm),primary_processed,1239.2578125,5.140829890541735e-08
N_difficult_N_1_(1772rpm),primary_processed,1242.1875,3.208141345596166e-08
N_difficult_N_1_(1772rpm),primary_processed,1245.1171875,4.2418131874295505e-08
N_difficult_N_1_(1772rpm),primary_processed,1248.046875,1.73669674888605e-07
N_difficult_N_1_(1772rpm),primary_processed,1250.9765625,1.625837639524332e-07
N_difficult_N_1_(1772rpm),primary_processed,1253.90625,2.993887208955627e-08
N_difficult_N_1_(1772rpm),primary_processed,1256.8359375,5.051187926247706e-08
N_difficult_N_1_(1772rpm),primary_processed,1259.765625,6.035469323277899e-08
N_difficult_N_1_(1772rpm),primary_processed,1262.6953125,3.710978207863137e-08
N_difficult_N_1_(1772rpm),primary_processed,1265.625,4.5091109736690794e-08
N_difficult_N_1_(1772rpm),primary_processed,1268.5546875,6.353667847691816e-08
N_difficult_N_1_(1772rpm),primary_processed,1271.484375,7.064420649348871e-08
N_difficult_N_1_(1772rpm),primary_processed,1274.4140625,7.525417298894625e-08
N_difficult_N_1_(1772rpm),primary_processed,1277.34375,1.7030946416224787e-07
N_difficult_N_1_(1772rpm),primary_processed,1280.2734375,7.319315322506546e-07
N_difficult_N_1_(1772rpm),primary_processed,1283.203125,2.839689438832807e-07
N_difficult_N_1_(1772rpm),primary_processed,1286.1328125,2.2059797975223723e-08
N_difficult_N_1_(1772rpm),primary_processed,1289.0625,2.4601643431847297e-08
N_difficult_N_1_(1772rpm),primary_processed,1291.9921875,3.966370275635788e-08
N_difficult_N_1_(1772rpm),primary_processed,1294.921875,6.443864594863849e-08
N_difficult_N_1_(1772rpm),primary_processed,1297.8515625,9.349480901307084e-07
N_difficult_N_1_(1772rpm),primary_processed,1300.78125,9.285353458658314e-07
N_difficult_N_1_(1772rpm),primary_processed,1303.7109375,9.089323443318579e-08
N_difficult_N_1_(1772rpm),primary_processed,1306.640625,3.1521233777134875e-08
N_difficult_N_1_(1772rpm),primary_processed,1309.5703125,1.8298766193665903e-08
N_difficult_N_1_(1772rpm),primary_processed,1312.5,2.14406962789056e-08
N_difficult_N_1_(1772rpm),primary_processed,1315.4296875,2.0503610166506247e-08
N_difficult_N_1_(1772rpm),primary_processed,1318.359375,3.876262305521577e-08
N_difficult_N_1_(1772rpm),primary_processed,1321.2890625,2.486923935319958e-08
N_difficult_N_1_(1772rpm),primary_processed,1324.21875,2.29192815216571e-08
N_difficult_N_1_(1772rpm),primary_processed,1327.1484375,7.180934369970475e-08
N_difficult_N_1_(1772rpm),primary_processed,1330.078125,7.948484179953259e-08
N_difficult_N_1_(1772rpm),primary_processed,1333.0078125,3.280017428888157e-08
N_difficult_N_1_(1772rpm),primary_processed,1335.9375,2.645047949458353e-08
N_difficult_N_1_(1772rpm),primary_processed,1338.8671875,2.4974172450469946e-08
N_difficult_N_1_(1772rpm),primary_processed,1341.796875,3.516895783841382e-08
N_difficult_N_1_(1772rpm),primary_processed,1344.7265625,3.348333706163977e-08
N_difficult_N_1_(1772rpm),primary_processed,1347.65625,3.405948659688275e-08
N_difficult_N_1_(1772rpm),primary_processed,1350.5859375,4.0998098159772145e-08
N_difficult_N_1_(1772rpm),primary_processed,1353.515625,4.464984053783972e-08
N_difficult_N_1_(1772rpm),primary_processed,1356.4453125,1.7340405372192143e-07
N_difficult_N_1_(1772rpm),primary_processed,1359.375,1.7508012983720305e-07
N_difficult_N_1_(1772rpm),primary_processed,1362.3046875,6.31835021586892e-08
N_difficult_N_1_(1772rpm),primary_processed,1365.234375,4.9910770445825874e-08
N_difficult_N_1_(1772rpm),primary_processed,1368.1640625,4.487731447939847e-08
N_difficult_N_1_(1772rpm),primary_processed,1371.09375,6.186394601514807e-08
N_difficult_N_1_(1772rpm),primary_processed,1374.0234375,5.531422832001215e-08
N_difficult_N_1_(1772rpm),primary_processed,1376.953125,5.208044460434309e-08
N_difficult_N_1_(1772rpm),primary_processed,1379.8828125,7.444428546511837e-08
N_difficult_N_1_(1772rpm),primary_processed,1382.8125,6.87193998325621e-08
N_difficult_N_1_(1772rpm),primary_processed,1385.7421875,4.465179774651465e-07
N_difficult_N_1_(1772rpm),primary_processed,1388.671875,1.922980998459237e-06
N_difficult_N_1_(1772rpm),primary_processed,1391.6015625,1.0183853953133343e-06
N_difficult_N_1_(1772rpm),primary_processed,1394.53125,8.650794304536878e-08
N_difficult_N_1_(1772rpm),primary_processed,1397.4609375,5.044799498584056e-08
N_difficult_N_1_(1772rpm),primary_processed,1400.390625,5.782281816922177e-08
N_difficult_N_1_(1772rpm),primary_processed,1403.3203125,7.283904142882176e-08
N_difficult_N_1_(1772rpm),primary_processed,1406.25,1.6146330156209342e-07
N_difficult_N_1_(1772rpm),primary_processed,1409.1796875,8.6173955926531e-08
N_difficult_N_1_(1772rpm),primary_processed,1412.109375,5.110521209735065e-08
N_difficult_N_1_(1772rpm),primary_processed,1415.0390625,2.8199106855904906e-07
N_difficult_N_1_(1772rpm),primary_processed,1417.96875,4.16070228420714e-06
N_difficult_N_1_(1772rpm),primary_processed,1420.8984375,3.7538026144187497e-06
N_difficult_N_1_(1772rpm),primary_processed,1423.828125,1.6540451690024828e-07
N_difficult_N_1_(1772rpm),primary_processed,1426.7578125,4.794886463302065e-08
N_difficult_N_1_(1772rpm),primary_processed,1429.6875,5.1745726645255284e-08
N_difficult_N_1_(1772rpm),primary_processed,1432.6171875,1.3450034193559052e-07
N_difficult_N_1_(1772rpm),primary_processed,1435.546875,2.238270943311019e-07
N_difficult_N_1_(1772rpm),primary_processed,1438.4765625,1.0056353881554692e-07
N_difficult_N_1_(1772rpm),primary_processed,1441.40625,6.191897813608533e-08
N_difficult_N_1_(1772rpm),primary_processed,1444.3359375,7.49834220895333e-08
N_difficult_N_1_(1772rpm),primary_processed,1447.265625,6.290719964573453e-07
N_difficult_N_1_(1772rpm),primary_processed,1450.1953125,6.506084769902647e-07
N_difficult_N_1_(1772rpm),primary_processed,1453.125,9.993487547336826e-08
N_difficult_N_1_(1772rpm),primary_processed,1456.0546875,6.130616564365594e-08
N_difficult_N_1_(1772rpm),primary_processed,1458.984375,5.29450237887994e-08
N_difficult_N_1_(1772rpm),primary_processed,1461.9140625,2.4326408126659424e-08
N_difficult_N_1_(1772rpm),primary_processed,1464.84375,6.279694494420017e-08
N_difficult_N_1_(1772rpm),primary_processed,1467.7734375,4.5090743343598515e-08
N_difficult_N_1_(1772rpm),primary_processed,1470.703125,2.8356555648755035e-08
N_difficult_N_1_(1772rpm),primary_processed,1473.6328125,3.273095492991154e-08
N_difficult_N_1_(1772rpm),primary_processed,1476.5625,1.3666553816972447e-07
N_difficult_N_1_(1772rpm),primary_processed,1479.4921875,1.9951682467014983e-07
N_difficult_N_1_(1772rpm),primary_processed,1482.421875,7.630268664406582e-08
N_difficult_N_1_(1772rpm),primary_processed,1485.3515625,4.011280123147199e-08
N_difficult_N_1_(1772rpm),primary_processed,1488.28125,4.236091383230591e-08
N_difficult_N_1_(1772rpm),primary_processed,1491.2109375,1.769987535211594e-08
N_difficult_N_1_(1772rpm),primary_processed,1494.140625,2.038282707814111e-08
N_difficult_N_1_(1772rpm),primary_processed,1497.0703125,2.1634764532156548e-08
N_difficult_N_1_(1772rpm),primary_processed,1500.0,2.2488722537684188e-08
N_difficult_N_1_(1772rpm),primary_processed,1502.9296875,2.043599666852813e-08
N_difficult_N_1_(1772rpm),primary_processed,1505.859375,3.44124102671834e-08
N_difficult_N_1_(1772rpm),primary_processed,1508.7890625,3.934882187876204e-08
N_difficult_N_1_(1772rpm),primary_processed,1511.71875,2.574077572334483e-08
N_difficult_N_1_(1772rpm),primary_processed,1514.6484375,4.5353228907422653e-08
N_difficult_N_1_(1772rpm),primary_processed,1517.578125,4.2490806022679755e-08
N_difficult_N_1_(1772rpm),primary_processed,1520.5078125,2.7358473938146837e-08
N_difficult_N_1_(1772rpm),primary_processed,1523.4375,2.021120181656105e-08
N_difficult_N_1_(1772rpm),primary_processed,1526.3671875,4.170783452868094e-08
N_difficult_N_1_(1772rpm),primary_processed,1529.296875,2.44787173118438e-08
N_difficult_N_1_(1772rpm),primary_processed,1532.2265625,1.5113107582143476e-08
N_difficult_N_1_(1772rpm),primary_processed,1535.15625,6.787317471908012e-08
N_difficult_N_1_(1772rpm),primary_processed,1538.0859375,3.8747716542583026e-07
N_difficult_N_1_(1772rpm),primary_processed,1541.015625,2.73473331328643e-07
N_difficult_N_1_(1772rpm),primary_processed,1543.9453125,3.4696913256907824e-08
N_difficult_N_1_(1772rpm),primary_processed,1546.875,2.8807073374579064e-08
N_difficult_N_1_(1772rpm),primary_processed,1549.8046875,2.2984753680041385e-08
N_difficult_N_1_(1772rpm),primary_processed,1552.734375,2.3860311332469203e-08
N_difficult_N_1_(1772rpm),primary_processed,1555.6640625,2.6480210588103817e-08
N_difficult_N_1_(1772rpm),primary_processed,1558.59375,1.8146889894877945e-08
N_difficult_N_1_(1772rpm),primary_processed,1561.5234375,2.771217042187862e-08
N_difficult_N_1_(1772rpm),primary_processed,1564.453125,9.820398461895543e-08
N_difficult_N_1_(1772rpm),primary_processed,1567.3828125,9.014852494674895e-08
N_difficult_N_1_(1772rpm),primary_processed,1570.3125,4.116179234884968e-08
N_difficult_N_1_(1772rpm),primary_processed,1573.2421875,3.580841887804796e-08
N_difficult_N_1_(1772rpm),primary_processed,1576.171875,2.8696950874870747e-08
N_difficult_N_1_(1772rpm),primary_processed,1579.1015625,2.4958627922821236e-08
N_difficult_N_1_(1772rpm),primary_processed,1582.03125,3.106162162061551e-08
N_difficult_N_1_(1772rpm),primary_processed,1584.9609375,3.397274290098245e-08
N_difficult_N_1_(1772rpm),primary_processed,1587.890625,3.3138864896214896e-08
N_difficult_N_1_(1772rpm),primary_processed,1590.8203125,8.652800137119724e-08
N_difficult_N_1_(1772rpm),primary_processed,1593.75,1.5876159304309326e-07
N_difficult_N_1_(1772rpm),primary_processed,1596.6796875,1.3154303301883305e-07
N_difficult_N_1_(1772rpm),primary_processed,1599.609375,5.082084903685914e-08
N_difficult_N_1_(1772rpm),primary_processed,1602.5390625,4.509229221107702e-08
N_difficult_N_1_(1772rpm),primary_processed,1605.46875,3.366961145177579e-08
N_difficult_N_1_(1772rpm),primary_processed,1608.3984375,2.9925629135629275e-08
N_difficult_N_1_(1772rpm),primary_processed,1611.328125,2.735600952791691e-08
N_difficult_N_1_(1772rpm),primary_processed,1614.2578125,1.852595660603005e-08
N_difficult_N_1_(1772rpm),primary_processed,1617.1875,2.2611514871857767e-08
N_difficult_N_1_(1772rpm),primary_processed,1620.1171875,3.0047787483259865e-08
N_difficult_N_1_(1772rpm),primary_processed,1623.046875,6.669423430210796e-08
N_difficult_N_1_(1772rpm),primary_processed,1625.9765625,1.3391316492292e-07
N_difficult_N_1_(1772rpm),primary_processed,1628.90625,3.408395016782124e-07
N_difficult_N_1_(1772rpm),primary_processed,1631.8359375,2.450896916301672e-07
N_difficult_N_1_(1772rpm),primary_processed,1634.765625,5.2497588642669625e-08
N_difficult_N_1_(1772rpm),primary_processed,1637.6953125,1.8202185936567274e-08
N_difficult_N_1_(1772rpm),primary_processed,1640.625,1.765800435411588e-08
N_difficult_N_1_(1772rpm),primary_processed,1643.5546875,1.4214506779986575e-08
N_difficult_N_1_(1772rpm),primary_processed,1646.484375,3.0392686754339364e-08
N_difficult_N_1_(1772rpm),primary_processed,1649.4140625,3.352019502412004e-08
N_difficult_N_1_(1772rpm),primary_processed,1652.34375,5.4356835095620364e-08
N_difficult_N_1_(1772rpm),primary_processed,1655.2734375,7.142443446050528e-08
N_difficult_N_1_(1772rpm),primary_processed,1658.203125,3.452882835975192e-08
N_difficult_N_1_(1772rpm),primary_processed,1661.1328125,2.961941749631101e-08
N_difficult_N_1_(1772rpm),primary_processed,1664.0625,1.4892538367372557e-08
N_difficult_N_1_(1772rpm),primary_processed,1666.9921875,1.498960596936577e-08
N_difficult_N_1_(1772rpm),primary_processed,1669.921875,1.2375994326979775e-08
N_difficult_N_1_(1772rpm),primary_processed,1672.8515625,1.3691530216761446e-08
N_difficult_N_1_(1772rpm),primary_processed,1675.78125,1.8770453987356516e-08
N_difficult_N_1_(1772rpm),primary_processed,1678.7109375,2.148926446717979e-08
N_difficult_N_1_(1772rpm),primary_processed,1681.640625,1.9120682414378723e-08
N_difficult_N_1_(1772rpm),primary_processed,1684.5703125,2.369704456641807e-08
N_difficult_N_1_(1772rpm),primary_processed,1687.5,1.835281898362067e-08
N_difficult_N_1_(1772rpm),primary_processed,1690.4296875,1.659831041475451e-08
N_difficult_N_1_(1772rpm),primary_processed,1693.359375,1.6382581538442325e-08
N_difficult_N_1_(1772rpm),primary_processed,1696.2890625,1.6332054088181408e-08
N_difficult_N_1_(1772rpm),primary_processed,1699.21875,1.973101282100111e-08
N_difficult_N_1_(1772rpm),primary_processed,1702.1484375,1.541423350759082e-08
N_difficult_N_1_(1772rpm),primary_processed,1705.078125,1.399565042652289e-08
N_difficult_N_1_(1772rpm),primary_processed,1708.0078125,1.754031326571519e-08
N_difficult_N_1_(1772rpm),primary_processed,1710.9375,1.047440557357624e-08
N_difficult_N_1_(1772rpm),primary_processed,1713.8671875,9.782815399009233e-09
N_difficult_N_1_(1772rpm),primary_processed,1716.796875,3.913714826986418e-08
N_difficult_N_1_(1772rpm),primary_processed,1719.7265625,8.993819207770237e-08
N_difficult_N_1_(1772rpm),primary_processed,1722.65625,2.2576111510111552e-08
N_difficult_N_1_(1772rpm),primary_processed,1725.5859375,1.1727118972420522e-08
N_difficult_N_1_(1772rpm),primary_processed,1728.515625,1.1065044083211763e-08
N_difficult_N_1_(1772rpm),primary_processed,1731.4453125,1.0195214090198307e-08
N_difficult_N_1_(1772rpm),primary_processed,1734.375,9.334663750408028e-09
N_difficult_N_1_(1772rpm),primary_processed,1737.3046875,7.301596341600087e-09
N_difficult_N_1_(1772rpm),primary_processed,1740.234375,1.160583755260595e-08
N_difficult_N_1_(1772rpm),primary_processed,1743.1640625,1.62293260884633e-08
N_difficult_N_1_(1772rpm),primary_processed,1746.09375,2.260963015804752e-08
N_difficult_N_1_(1772rpm),primary_processed,1749.0234375,5.096004473953641e-08
N_difficult_N_1_(1772rpm),primary_processed,1751.953125,1.0242143371502413e-07
